StationID_Master	clust	StressSampleDate	RespSampleDate	ChemSampleID	BMISampID	Quality	CSCI	HighDur	HighNum	MaxMonthQ	NoDisturb	Q99	QmaxIDR	RBI	AFDM_algae_particulate_g_m2	Alkalinity_CaCO3_f_mg_L	Alkalinity_CaCO3_uf_mg_L	Aluminum_f_ug_L	Aluminum_tot_mg_kg_dw	Aluminum_uf_ug_L	ANC_ueq_L	Antimony_f_ug_L	Antimony_uf_ug_L	Arsenic_f_ug_L	Arsenic_tot_mg_kg_dw	Arsenic_uf_ug_L	Azinphos_Methyl_ug_L	Barium_f_ug_L	Barium_uf_ug_L	Benz_a_anthracene_ug_L	Benzo_a_pyrene_ug_L	Benzo_k_fluoranthene_ug_L	Bifenthrin_tot_ng_g_dw	Bifenthrin_ug_L	Boron_uf_mg_L	Bromodichloromethane_ug_L	Cadmium_f_ug_L	Cadmium_tot_mg_kg_dw	Cadmium_uf_ug_L	Caffeine_ug_L	Calcium_f_mg_L	Calcium_uf_mg_L	Carbophenothion_ug_L	Chlor_a_particulate_mg_m2	Chlor_a_particulate_ug_L	Chlordene_cis_ug_L	Chlordene_trans_ug_L	Chloride_f_mg_L	Chloroform_ug_L	Chlorpyrifos_ug_L	Chromium_f_ug_L	Chromium_tot_mg_kg_dw	Chromium_ug_L	Chrysene_ug_L	Clay_LT0_0039mm_pct	Clay_LT0_005mm_pct	Cobalt_f_ug_L	Cobalt_uf_ug_L	Copper_f_ug_L	Copper_tot_mg_kg_dw	Copper_uf_ug_L	Coumaphos_ug_L	Cyfluthrin_tot_ng_g_dw	Cyfluthrin_Total_ug_L	Cyhalothrin_lambda_tot_ng_g_dw	Cyhalothrin_Total_lambda_ug_L	Cypermethrin_tot_ng_g_dw	Cypermethrin_Total_ug_L	Dacthal_tot_ng_g_dw	Dacthal_ug_L	DDD_o_pprime_ug_L	DDD_p_pprime_ug_L	DDE_p_pprime_ug_L	DDT_p_pprime_tot_ng_g_dw	DDT_p_pprime_ug_L	Deltamethrin_Tralomethrin_ug_L	Deltamethrin_ug_L	DeltamethrinTralomethrine_tot_ng_g_dw	Demeton_s_ug_L	Diazinon_ug_L	Dibromochloromethane_ug_L	DIC_f_mg_L	Dichlofenthion_ug_L	Dicrotophos_ug_L	Dieldrin_ug_L	Dimethoate_ug_L	Dioxathion_ug_L	Disulfoton_ug_L	DOC_f_mg_L	E_coli_MPN_100mL	Endosulfan_II_ug_L	Endosulfan_Sulfate_ug_L	Endrin_Aldehyde_ug_L	Endrin_Ketone_ug_L	Enterococcus_MPN_100mL	Esfenvalerate_Fenvalerate_Total_ug_L	EsfenvalerateFenvalerate_tot_ng_g_dw	Ev_FlowHab_score	FecalColiform_MPN_100mL	Fenpropathrin_tot_ng_g_dw	Fenpropathrin_ug_L	Fenthion_ug_L	Fluoride_mg_L	Gravel_4_75_LT75mm_pct	H_AqHab_score	H_SubNat_score	Hardness_CaCO3_f_mg_L	Hardness_CaCO3_uf_mg_L	HCH_beta_ug_L	HCH_delta_ug_L	HCH_gamma_ug_L	Hexachlorobenzene_ug_L	IPI	Iron_f_ug_L	Iron_uf_ug_L	Lead_f_ug_L	Lead_tot_mg_kg_dw	Lead_uf_ug_L	Magnesium_f_mg_L	Magnesium_uf_mg_L	Malathion_ug_L	Manganese_f_ug_L	Manganese_tot_mg_kg_dw	Manganese_uf_ug_L	Mercury_f_ng_L	Mercury_ng_L	Mercury_tot_mg_kg_dw	Methoxychlor_ug_L	Mevinphos_ug_L	Molybdenum_f_ug_L	Molybdenum_uf_ug_L	Naled_ug_L	NH3_N_f_mg_L	NH3_N_uf_mg_L	Nickel_f_ug_L	Nickel_tot_mg_kg_dw	Nickel_uf_ug_L	NO2_N_f_mg_L	NO2_N_mg_L	NO3_N_f_mg_L	NO3_N_mg_L	NO3_N_uf_mg_L	NO3NO2_N_f_mg_L	NO3NO2_N_mg_L	NO3NO2_N_uf_mg_L	Nonachlor_cis_ug_L	Nonachlor_trans_ng_g_dw	Nonachlor_trans_ug_L	Oxadiazon_ug_L	Oxychlordane_ug_L	P_uf_mg_L	Parathion_Ethyl_ug_L	Parathion_Methyl_ug_L	PCB008_ug_L	PCB015_ug_L	PCB018_ug_L	PCB027_ug_L	PCB029_ug_L	PCB031_ug_L	PCB033_ug_L	PCB044_ug_L	PCB049_ug_L	PCB052_ng_g_dw	PCB052_ug_L	PCB056_ug_L	PCB060_ug_L	PCB066_ug_L	PCB095_ug_L	PCB097_ug_L	PCB099_ug_L	PCB101_ug_L	PCB105_ug_L	PCB110_ng_g_dw	PCB110_ug_L	PCB114_ug_L	PCB118_ng_g_dw	PCB118_ug_L	PCB128_ug_L	PCB137_ug_L	PCB138_ug_L	PCB141_ug_L	PCB149_ug_L	PCB151_ug_L	PCB153_ug_L	PCB156_ug_L	PCB157_ug_L	PCB158_ug_L	PCB170_ug_L	PCB183_ug_L	PCB187_ug_L	PCB189_ug_L	PCB194_ug_L	PCB195_ug_L	PCB200_ug_L	PCB201_ug_L	PCB203_ug_L	PCB206_ug_L	PCB209_ug_L	PCT_SAFN_score	Permethrin_cis_ng_g_dw	Permethrin_cis_ug_L	Permethrin_trans_ng_g_dw	Permethrin_trans_ug_L	pH_SU	Phenanthrene_ug_L	Pheophytin_a_particulate_ug_L	Phorate_ug_L	Phosphamidon_ug_L	PO4_P_f_mg_L	Potassium_f_mg_L	Potassium_uf_mg_L	Sand_0_0625_LT2mm_pct	SandCoarse_2_LT4_75mm_pct	SandFine_0_075_LT0_425mm_pct	SandMed_0_425_LT2mm_pct	Selenium_f_ug_L	Selenium_ug_L	Silica_SiO2_f_mg_L	Silica_SiO2_uf_mg_L	Silt_0_0039_LT0_0625mm_pct	Silt_0_005_LT0_075mm_pct	Silver_f_ug_L	Silver_tot_mg_kg_dw	Silver_uf_ug_L	Sodium_f_mg_L	Sodium_uf_mg_L	SpecificConductivity_uS_cm	Strontium_f_ug_L	Strontium_uf_ug_L	Sulfate_f_mg_L	SuspendedSediment_particulate_mg_L	TDS_f_mg_L	Tedion_ug_L	Terbufos_ug_L	Tetrachloroethylene_ug_L	Tetrachlorvinphos_ug_L	Thallium_f_ug_L	Thallium_uf_ug_L	Thiobencarb_ug_L	Tin_f_ug_L	Tin_uf_ug_L	Titanium_f_ug_L	Titanium_uf_ug_L	TKN_uf_mg_L	TN_mg_L	TN_uf_mg_L	TOC_pct_dw	TOC_uf_mg_L	Toluene_ug_L	TotalColiform_MPN_100mL	TotalMicrocystins_particulate_ug_L	TotalMicrocystins_particulate_ug_m2	Trichloronate_ug_L	Trimethylnaphthalene_235_ug_L	TSS_particulate_mg_L	Turbidity_NTU	Vanadium_f_ug_L	Vanadium_uf_ug_L	XCMG_score	Zinc_f_ug_L	Zinc_tot_mg_kg_dw	Zinc_uf_ug_L
SMC04426	6	7/25/2011	7/25/2011	SMC04426_2011-07-25	SMC04426_7/25/2011_BMI_RWB_1	Good	0.881858151	-1	0	0.002346447	-114	-7.27E-05	0.0324	0.00105743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	0.71	1	NA	NA	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA
SMC04432	6	6/26/2012	6/26/2012	SMC04432_2012-06-26	SMC04432_6/26/2012_BMI_RWB_1	Good	0.961258927	15	0	-1.22E-10	-99	0	0	-1.46E-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	0.91	1	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
SMC04661	5	7/18/2011	7/18/2011	SMC04661_2011-07-18	SMC04661_7/18/2011_BMI_RWB_1	Good	0.975397668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA	0.95	0.94	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA
SMC04682	6	7/25/2011	7/25/2011	SMC04682_2011-07-25	SMC04682_7/25/2011_BMI_RWB_1	Good	1.191762653	0	0	0.007845486	-91.5	-2.90E-05	0.04986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	0.73	1	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA
SMC04748	5	7/2/2009	7/2/2009	SMC04748_2009-07-02	SMC04748_7/2/2009_BMI_RWB_1	Degraded	0.678929483	3.5	6	1.519494552	-104.5	7.54005303	-9.1938	0.854912196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.738754945	0.736842105	NA	NA	NA	NA	NA	NA	1.092409908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.583199581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.964573504	NA	NA	NA
SMC04749	1	6/23/2009	6/23/2009	SMC04749_2009-06-23	SMC04749_6/23/2009_BMI_RWB_1	Degraded	0.601199148	-6	4	0.069103783	-48	1.255119065	0.43569	0.737284115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.708108108	NA	NA	NA	NA	NA	NA	0.605221795	0.442105263	NA	NA	NA	NA	NA	NA	0.560666739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.199273795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.302647685	NA	NA	NA
SMC04750	2	7/5/2011	7/5/2011	SMC04750_2011-07-05	SMC04750_7/5/2011_BMI_RWB_1	Good	1.073785886	-11	3.5	0.027336683	-55.5	0.077807161	0.3046	0.151071155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.610810811	NA	NA	NA	NA	NA	NA	0.643145421	0.931578947	NA	NA	NA	NA	NA	NA	1.097099646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.823821803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
SMC04756	1	7/7/2010	7/7/2010	SMC04756_2010-07-07	SMC04756_7/7/2010_BMI_RWB_MCM_1	Degraded	0.551655274	-29.5	3.5	0.908356438	-85.5	4.603459282	12.6180571	0.571426057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	0.73	0.33	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA
SMC04795	2	7/14/2011	7/14/2011	SMC04795_2011-07-14	SMC04795_7/14/2011_BMI_RWB_1	Good	0.989014754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.881081081	NA	NA	NA	NA	NA	NA	0.748858425	0.884210526	NA	NA	NA	NA	NA	NA	1.0374794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89034717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66631687	NA	NA	NA
SMC04932	1	7/12/2010	7/12/2010	SMC04932_2010-07-12	SMC04932_7/12/2010_BMI_RWB_MCM_1	Degraded	0.386041473	-29.5	14	1.415413671	-236.5	6.806074784	11.96160111	1.385511179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA	0.84	0.57	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA
SMC04956	4	6/23/2011	6/23/2011	SMC04956_2011-06-23	SMC04956_6/23/2011_BMI_RWB_1	Good	0.831092775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.383783784	NA	NA	NA	NA	NA	NA	0.753555495	0.557894737	NA	NA	NA	NA	NA	NA	0.733474778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.635349686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.509231067	NA	NA	NA
SMC05109	5	6/23/2009	6/23/2009	SMC05109_2009-06-23	SMC05109_6/23/2009_BMI_RWB_MCM_1	Good	0.81241332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.817163004	0.078947368	NA	NA	NA	NA	NA	NA	0.560617315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.229993291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.716837498	NA	NA	NA
