StationID_Master	CollDate	nChemSamp	nPhabSamp	nBMISamp	nBMIMetSamp	nAlgMetSamp	nDiatomSamp	nSoftAlgSamp	ChemSampleID	PhabSampID	BMISampID	BMI.Metrics.SampID	Algae.Metrics.SampID	DiatomSampID	SoftAlgaeSampID
906S02246	5/26/2010 0:00	1	1	1	1	1	1	1	906S02246_5/26/2010_1	906S02246_5/26/2010_1	906S02246_BMI_RWB_5/26/2010_1	906S02246_5/26/2010_1	906S02246_5/26/2010_1	906S02246_5/26/2010_1	906S02246_5/26/2010_1
906S02902	8/3/2011 0:00	1	1						906S02902_8/3/2011_1	906S02902_8/3/2011_1					
906SUP076	1/8/2007 0:00	1	1						906SUP076_1/8/2007_1	906SUP076_1/8/2007_1					
907ADBKGC	4/30/2013 0:00	1		1					907ADBKGC_4/30/2013_1		907ADBKGC_BMI_RWB_4/30/2013_1				
907-ALV-001	6/12/2009 0:00	1							907-ALV-001_6/12/2009_1						
907-ALV-001	6/23/2010 0:00	1							907-ALV-001_6/23/2010_1						
907-ALV-002	6/2/2009 0:00	1							907-ALV-002_6/2/2009_1						
907-ALV-002	6/24/2010 0:00	1							907-ALV-002_6/24/2010_1						
907-ALV-004	6/15/2009 0:00	1							907-ALV-004_6/15/2009_1						
907-ALV-004	6/28/2010 0:00	1							907-ALV-004_6/28/2010_1						
907-ALV-005	6/15/2009 0:00	1							907-ALV-005_6/15/2009_1						
907-ALV-006	6/16/2009 0:00	1							907-ALV-006_6/16/2009_1						
907-ALV-006	6/23/2010 0:00	1							907-ALV-006_6/23/2010_1						
907-ALV-008	6/16/2009 0:00	1							907-ALV-008_6/16/2009_1						
907-ALV-120	6/25/2010 0:00	1							907-ALV-120_6/25/2010_1						
907-ALV-570	6/25/2010 0:00	1							907-ALV-570_6/25/2010_1						
907-ALV-580	6/12/2009 0:00	1							907-ALV-580_6/12/2009_1						
907-ALV-590	6/2/2009 0:00	1							907-ALV-590_6/2/2009_1						
907-ALV-590	6/25/2010 0:00	1							907-ALV-590_6/25/2010_1						
907-ALV-640	6/15/2009 0:00	1							907-ALV-640_6/15/2009_1						
907CCCR02	5/21/2001 0:00			1	1						907CCCR02_BMI_CSBP_Trans_5/21/2001_1	907CCCR02_5/21/2001_1			
907CCCR02	5/6/2008 0:00	1							907CCCR02_5/6/2008_1						
907CCCR02	5/8/2008 0:00	1	1	2	1	1			907CCCR02_5/8/2008_1	907CCCR02_5/8/2008_1	907CCCR02_BMI_RWB_5/8/2008_1	907CCCR02_5/8/2008_1	907CCCR02_5/8/2008_1		
907CCCR02	4/21/2009 0:00	1	1	1	1				907CCCR02_4/21/2009_1	907CCCR02_4/21/2009_1	907CCCR02_BMI_RWB_4/21/2009_1	907CCCR02_4/21/2009_1			
907CCCR02	3/29/2010 0:00	1	1	1	1	1	1	1	907CCCR02_3/29/2010_1	907CCCR02_3/29/2010_1	907CCCR02_BMI_RWB_3/29/2010_1	907CCCR02_3/29/2010_1	907CCCR02_3/29/2010_1	907CCCR02_3/29/2010_1	907CCCR02_3/29/2010_1
907CCCR02	5/5/2010 0:00	1	1	1	1	1	1	1	907CCCR02_5/5/2010_1	907CCCR02_5/5/2010_1	907CCCR02_BMI_RWB_5/5/2010_1	907CCCR02_5/5/2010_1	907CCCR02_5/5/2010_1	907CCCR02_5/5/2010_1	907CCCR02_5/5/2010_1
907CCCR02	6/9/2010 0:00	1	1	1	1	1	1	1	907CCCR02_6/9/2010_1	907CCCR02_6/9/2010_1	907CCCR02_BMI_RWB_MCM_6/9/2010_1	907CCCR02_6/9/2010_1	907CCCR02_6/9/2010_1	907CCCR02_6/9/2010_1	907CCCR02_6/9/2010_1
907CCCR02	7/13/2010 0:00	1	1	1	1	1	1	1	907CCCR02_7/13/2010_1	907CCCR02_7/13/2010_1	907CCCR02_BMI_RWB_7/13/2010_1	907CCCR02_7/13/2010_1	907CCCR02_7/13/2010_1	907CCCR02_7/13/2010_1	907CCCR02_7/13/2010_1
907CCCR02	8/24/2010 0:00	1	1	1	1	1	1	1	907CCCR02_8/24/2010_1	907CCCR02_8/24/2010_1	907CCCR02_BMI_RWB_8/24/2010_1	907CCCR02_8/24/2010_1	907CCCR02_8/24/2010_1	907CCCR02_8/24/2010_1	907CCCR02_8/24/2010_1
907CHC2xx	5/22/2004 0:00			1							907CHC2xx_BMI_CSBP_Trans_5/22/2004_1				
907CONECR	5/15/2001 0:00			1							907CONECR_BMI_CSBP_Trans_5/15/2001_1				
907CONECR	5/18/2004 0:00			1							907CONECR_BMI_TRC_5/18/2004_1				
907CONECR	6/15/2005 0:00	1	1	1					907CONECR_6/15/2005_1	907CONECR_6/15/2005_1	907CONECR_BMI_CSBP_Comp_6/15/2005_1				
907CONECR	5/3/2007 0:00	1	1	1					907CONECR_5/3/2007_1	907CONECR_5/3/2007_1	907CONECR_BMI_TRC_5/3/2007_1				
907CONECR	4/17/2008 0:00	1	1	1					907CONECR_4/17/2008_1	907CONECR_4/17/2008_1	907CONECR_BMI_RWB_4/17/2008_1				
907CONECR	4/29/2009 0:00	1	1	2					907CONECR_4/29/2009_1	907CONECR_4/29/2009_1	907CONECR_BMI_RWB_4/29/2009_1				
907CONECR	5/16/2012 0:00			1							907CONECR_BMI_RWB_5/16/2012_1				
907CONECR	5/31/2012 0:00			1							907CONECR_BMI_RWB_5/31/2012_1				
907ELCAP1	7/26/2011 0:00	1							907ELCAP1_7/26/2011_1						
907ELCAP1	9/26/2011 0:00	1							907ELCAP1_9/26/2011_1						
907MCCGC1	3/15/2012 0:00	1							907MCCGC1_3/15/2012_1						
907MCCSB1	3/15/2012 0:00	1							907MCCSB1_3/15/2012_1						
907P11BAx	4/30/2013 0:00	2		2					907P11BAx_4/30/2013_1		907P11BAx_BMI_RWB_4/30/2013_1				
907S00577	5/12/2009 0:00	1	1	1	1	1	1	1	907S00577_5/12/2009_1	907S00577_5/12/2009_1	907S00577_BMI_RWB_5/12/2009_1	907S00577_5/12/2009_1	907S00577_5/12/2009_1	907S00577_5/12/2009_1	907S00577_5/12/2009_1
907S01418	5/12/2009 0:00	1	1	1	1	1	1	1	907S01418_5/12/2009_1	907S01418_5/12/2009_1	907S01418_BMI_RWB_5/12/2009_1	907S01418_5/12/2009_1	907S01418_5/12/2009_1	907S01418_5/12/2009_1	907S01418_5/12/2009_1
907S02774	5/20/2010 0:00	1	1	1	1	1	1	1	907S02774_5/20/2010_1	907S02774_5/20/2010_1	907S02774_BMI_RWB_5/20/2010_1	907S02774_5/20/2010_1	907S02774_5/20/2010_1	907S02774_5/20/2010_1	907S02774_5/20/2010_1
907S03210	5/18/2011 0:00	2	1	2	1	1	1	1	907S03210_5/18/2011_1	907S03210_5/18/2011_1	907S03210_BMI_RWB_5/18/2011_1	907S03210_5/18/2011_1	907S03210_5/18/2011_1	907S03210_5/18/2011_1	907S03210_5/18/2011_1
907S03786	5/30/2012 0:00	1		1					907S03786_5/30/2012_1		907S03786_BMI_RWB_5/30/2012_1				
907S05514	5/18/2011 0:00	2	1	2	1	1	1	1	907S05514_5/18/2011_1	907S05514_5/18/2011_1	907S05514_BMI_RWB_5/18/2011_1	907S05514_5/18/2011_1	907S05514_5/18/2011_1	907S05514_5/18/2011_1	907S05514_5/18/2011_1
907S09286	6/15/2010 0:00	1	1						907S09286_6/15/2010_1	907S09286_6/15/2010_1					
907S11430	7/18/2012 0:00	1	1						907S11430_7/18/2012_1	907S11430_7/18/2012_1					
907S46499	6/2/2010 0:00	1	1	1	1	1	1	1	907S46499_6/2/2010_1	907S46499_6/2/2010_1	907S46499_BMI_RWB_6/2/2010_1	907S46499_6/2/2010_1	907S46499_6/2/2010_1	907S46499_6/2/2010_1	907S46499_6/2/2010_1
907SCABK1	3/15/2012 0:00	1							907SCABK1_3/15/2012_1						
907SCAGB1	3/15/2012 0:00	1							907SCAGB1_3/15/2012_1						
907SCSRH1	3/15/2012 0:00	1							907SCSRH1_3/15/2012_1						
907SCSRI1	3/15/2012 0:00	1							907SCSRI1_3/15/2012_1						
907SDALV3	5/18/2004 0:00	1							907SDALV3_5/18/2004_1						
907SDALV3	6/12/2004 0:00			1							907SDALV3_BMI_CSBP_Trans_6/12/2004_1				
907SDALV3	9/13/2004 0:00	1							907SDALV3_9/13/2004_1						
907SDALV3	2/28/2005 0:00	1							907SDALV3_2/28/2005_1						
907SDALV3	4/19/2005 0:00	1							907SDALV3_4/19/2005_1						
907SDALV3	7/2/2005 0:00			1							907SDALV3_BMI_CSBP_Trans_7/2/2005_1				
907SDALV3	11/12/2005 0:00			1							907SDALV3_BMI_CSBP_Trans_11/12/2005_1				
907SDALV3	6/26/2006 0:00			1							907SDALV3_BMI_CSBP_Trans_6/26/2006_1				
907SDCHC3	5/19/2004 0:00	1	1						907SDCHC3_5/19/2004_1	907SDCHC3_5/19/2004_1					
907SDCHC3	2/28/2005 0:00	1							907SDCHC3_2/28/2005_1						
907SDCHC3	4/19/2005 0:00	1							907SDCHC3_4/19/2005_1						
907SDCHC3	5/6/2008 0:00	1							907SDCHC3_5/6/2008_1						
907SDCHC3	5/8/2008 0:00	1	1	1	1	1			907SDCHC3_5/8/2008_1	907SDCHC3_5/8/2008_1	907SDCHC3_BMI_RWB_5/8/2008_1	907SDCHC3_5/8/2008_1	907SDCHC3_5/8/2008_1		
907SDFOL1	11/14/2012 0:00	2							907SDFOL1_11/14/2012_1						
907SDFOL1	11/26/2012 0:00	1							907SDFOL1_11/26/2012_1						
907SDFOL1	11/27/2012 0:00	1							907SDFOL1_11/27/2012_1						
907SDFPB1	11/14/2012 0:00	2							907SDFPB1_11/14/2012_1						
907SDFPB1	11/26/2012 0:00	2							907SDFPB1_11/26/2012_1						
907SDFPB1	11/27/2012 0:00	2							907SDFPB1_11/27/2012_1						
907SDFRC2	5/19/2004 0:00	1	1						907SDFRC2_5/19/2004_1	907SDFRC2_5/19/2004_1					
907SDFRC2	9/13/2004 0:00	1							907SDFRC2_9/13/2004_1						
907SDFRC2	2/28/2005 0:00	1							907SDFRC2_2/28/2005_1						
907SDFRC2	4/19/2005 0:00	1	1						907SDFRC2_4/19/2005_1	907SDFRC2_4/19/2005_1					
907SDFRC2	5/5/2008 0:00	2	1	1	1	1			907SDFRC2_5/5/2008_1	907SDFRC2_5/5/2008_1	907SDFRC2_BMI_RWB_5/5/2008_1	907SDFRC2_5/5/2008_1	907SDFRC2_5/5/2008_1		
907SDFRC2	5/6/2008 0:00	1							907SDFRC2_5/6/2008_1						
907SDFRC2	5/21/2008 0:00	2	2						907SDFRC2_5/21/2008_1	907SDFRC2_5/21/2008_1					
907SDFRC2	11/14/2012 0:00	2							907SDFRC2_11/14/2012_1						
907SDFRC2	11/26/2012 0:00	1							907SDFRC2_11/26/2012_1						
907SDFRC2	11/27/2012 0:00	1							907SDFRC2_11/27/2012_1						
907SDLCO2	5/19/2004 0:00	1	1						907SDLCO2_5/19/2004_1	907SDLCO2_5/19/2004_1					
907SDLCO2	9/13/2004 0:00	1	1						907SDLCO2_9/13/2004_1	907SDLCO2_9/13/2004_1					
907SDLCO2	2/28/2005 0:00	1							907SDLCO2_2/28/2005_1						
907SDLCO2	4/19/2005 0:00	1							907SDLCO2_4/19/2005_1						
907SDPD01	10/6/2010 0:00	1							907SDPD01_10/6/2010_1						
907SDPD01	3/7/2011 0:00	1							907SDPD01_3/7/2011_1						
907SDPD01	7/25/2011 0:00	1							907SDPD01_7/25/2011_1						
907SDPD02	10/6/2010 0:00	2							907SDPD02_10/6/2010_1						
907SDPD02	3/9/2011 0:00	1							907SDPD02_3/9/2011_1						
907SDPD03	3/9/2011 0:00	1							907SDPD03_3/9/2011_1						
907SDR000	6/29/2011 0:00			1							907SDR000_BMI_RWB_6/29/2011_1				
907SDR1xx	5/16/1998 0:00			1							907SDR1xx_BMI_CSBP_Trans_5/16/1998_1				
907SDR1xx	8/31/1998 0:00			1							907SDR1xx_BMI_CSBP_Trans_8/31/1998_1				
907SDR1xx	11/12/1998 0:00			1							907SDR1xx_BMI_CSBP_Trans_11/12/1998_1				
907SDR1xx	5/16/1999 0:00			1							907SDR1xx_BMI_CSBP_Trans_5/16/1999_1				
907SDR1xx	11/14/1999 0:00			1							907SDR1xx_BMI_CSBP_Trans_11/14/1999_1				
907SDRMTx	10/23/1996 0:00			1							907SDRMTx_BMI_CSBP_Trans_10/23/1996_1				
907SDRMTx	6/16/1997 0:00			1							907SDRMTx_BMI_CSBP_Trans_6/16/1997_1				
907SDRMTx	5/15/1998 0:00			1							907SDRMTx_BMI_CSBP_Trans_5/15/1998_1				
907SDRMTx	9/1/1998 0:00			1							907SDRMTx_BMI_CSBP_Trans_9/1/1998_1				
907SDRMTx	11/13/1998 0:00			1							907SDRMTx_BMI_CSBP_Trans_11/13/1998_1				
907SDRMTx	5/16/1999 0:00			1							907SDRMTx_BMI_CSBP_Trans_5/16/1999_1				
907SDRMTx	11/14/1999 0:00			1							907SDRMTx_BMI_CSBP_Trans_11/14/1999_1				
907SDRMTx	6/1/2000 0:00			1							907SDRMTx_BMI_CSBP_Trans_6/1/2000_1				
907SDRMTx	11/10/2000 0:00			1							907SDRMTx_BMI_CSBP_Trans_11/10/2000_1				
907SDRMTx	7/2/2005 0:00			1							907SDRMTx_BMI_CSBP_Trans_7/2/2005_1				
907SDRS1a	6/16/1997 0:00			1							907SDRS1a_BMI_CSBP_Trans_6/16/1997_1				
907SDRS1x	10/24/1996 0:00			1							907SDRS1x_BMI_CSBP_Trans_10/24/1996_1				
907SDRS2x	10/25/1996 0:00			1							907SDRS2x_BMI_CSBP_Trans_10/25/1996_1				
907SDRS2x	6/16/1997 0:00			1							907SDRS2x_BMI_CSBP_Trans_6/16/1997_1				
907SDRS2x	10/25/1997 0:00			1							907SDRS2x_BMI_CSBP_Trans_10/25/1997_1				
907SDRS4x	10/23/1996 0:00			1							907SDRS4x_BMI_CSBP_Trans_10/23/1996_1				
907SDRS4x	6/17/1997 0:00			1							907SDRS4x_BMI_CSBP_Trans_6/17/1997_1				
907SDRS6x	10/24/1996 0:00			1							907SDRS6x_BMI_CSBP_Trans_10/24/1996_1				
907SDRS6x	6/17/1997 0:00			1							907SDRS6x_BMI_CSBP_Trans_6/17/1997_1				
907SDRS7x	10/24/1996 0:00			1							907SDRS7x_BMI_CSBP_Trans_10/24/1996_1				
907SDRS7x	6/17/1997 0:00			1							907SDRS7x_BMI_CSBP_Trans_6/17/1997_1				
907SDRS8x	10/25/1996 0:00			1							907SDRS8x_BMI_CSBP_Trans_10/25/1996_1				
907SDRS8x	6/17/1997 0:00			1							907SDRS8x_BMI_CSBP_Trans_6/17/1997_1				
907SDRVES	5/30/2013 0:00	1							907SDRVES_5/30/2013_1						
907SDRWAR	6/23/2009 0:00	1	1						907SDRWAR_6/23/2009_1	907SDRWAR_6/23/2009_1					
907SDRWAR	5/25/2010 0:00	1	1						907SDRWAR_5/25/2010_1	907SDRWAR_5/25/2010_1					
907SDRWAR	5/25/2011 0:00	1	1						907SDRWAR_5/25/2011_1	907SDRWAR_5/25/2011_1					
907SDRWAR	5/9/2012 0:00	2	2						907SDRWAR_5/9/2012_1	907SDRWAR_5/9/2012_1					
907SDSDR8	10/24/1996 0:00			1							907SDSDR8_BMI_CSBP_Trans_10/24/1996_1				
907SDSDR8	6/17/1997 0:00			1							907SDSDR8_BMI_CSBP_Trans_6/17/1997_1				
907SDSDR8	5/15/1998 0:00			1							907SDSDR8_BMI_CSBP_Trans_5/15/1998_1				
907SDSDR8	9/1/1998 0:00			1							907SDSDR8_BMI_CSBP_Trans_9/1/1998_1				
907SDSDR8	11/13/1998 0:00			1							907SDSDR8_BMI_CSBP_Trans_11/13/1998_1				
907SDSDR8	5/16/1999 0:00			1							907SDSDR8_BMI_CSBP_Trans_5/16/1999_1				
907SDSDR8	11/14/1999 0:00			1							907SDSDR8_BMI_CSBP_Trans_11/14/1999_1				
907SDSDR8	7/2/2005 0:00			1							907SDSDR8_BMI_CSBP_Trans_7/2/2005_1				
907SDSDR8	11/12/2005 0:00			1							907SDSDR8_BMI_CSBP_Trans_11/12/2005_1				
907SDSDR9	6/12/2004 0:00			1							907SDSDR9_BMI_CSBP_Trans_6/12/2004_1				
907SDSDR9	6/26/2006 0:00			1							907SDSDR9_BMI_CSBP_Trans_6/26/2006_1				
907SDSDR9	5/12/2007 0:00			1							907SDSDR9_BMI_TRC_5/12/2007_1				
907SDSDR9	6/28/2008 0:00			1							907SDSDR9_BMI_TRC_6/28/2008_1				
907SDSDR9	5/29/2010 0:00			1							907SDSDR9_BMI_RWB_5/29/2010_1				
907SDSVC3	11/4/2000 0:00			1							907SDSVC3_BMI_CSBP_Trans_11/4/2000_1				
907SDSVC3	11/8/2000 0:00			1							907SDSVC3_BMI_CSBP_Trans_11/8/2000_1				
907SDSVC3	5/4/2002 0:00			1							907SDSVC3_BMI_CSBP_Trans_5/4/2002_1				
907SDSVC3	5/19/2004 0:00			1							907SDSVC3_BMI_TRC_5/19/2004_1				
907SDSVC3	6/16/2005 0:00	1	1	2					907SDSVC3_6/16/2005_1	907SDSVC3_6/16/2005_1	907SDSVC3_BMI_CSBP_Comp_6/16/2005_1				
907SDSVC3	4/30/2007 0:00	1	1	1					907SDSVC3_4/30/2007_1	907SDSVC3_4/30/2007_1	907SDSVC3_BMI_TRC_4/30/2007_1				
907SDSVC3	4/17/2008 0:00	1	1	1					907SDSVC3_4/17/2008_1	907SDSVC3_4/17/2008_1	907SDSVC3_BMI_RWB_4/17/2008_1				
907SDSVC3	4/21/2009 0:00	1	1	1					907SDSVC3_4/21/2009_1	907SDSVC3_4/21/2009_1	907SDSVC3_BMI_RWB_4/21/2009_1				
907SDSVC4	5/19/2004 0:00	1	1						907SDSVC4_5/19/2004_1	907SDSVC4_5/19/2004_1					
907SDSVC4	9/13/2004 0:00	1	1						907SDSVC4_9/13/2004_1	907SDSVC4_9/13/2004_1					
907SDSVC4	3/1/2005 0:00	1							907SDSVC4_3/1/2005_1						
907SDSVC4	4/19/2005 0:00	1							907SDSVC4_4/19/2005_1						
907SL7SNT	5/15/2012 0:00	2	2	2					907SL7SNT_5/15/2012_1	907SL7SNT_5/15/2012_1	907SL7SNT_BMI_RWB_5/15/2012_1				
907SL7SNT	8/3/2012 0:00	1							907SL7SNT_8/3/2012_1						
907SL7SNT	9/24/2012 0:00	1							907SL7SNT_9/24/2012_1						
907SNTSAN	4/30/2013 0:00	1		1					907SNTSAN_4/30/2013_1		907SNTSAN_BMI_RWB_4/30/2013_1				
907SSDR11	5/5/2008 0:00	1	1	1	1	1			907SSDR11_5/5/2008_1	907SSDR11_5/5/2008_1	907SSDR11_BMI_RWB_5/5/2008_1	907SSDR11_5/5/2008_1	907SSDR11_5/5/2008_1		
907SSDR11	5/6/2008 0:00	1							907SSDR11_5/6/2008_1						
907SSDR15	5/18/2004 0:00	1	1						907SSDR15_5/18/2004_1	907SSDR15_5/18/2004_1					
907SSDR15	9/13/2004 0:00	1	1						907SSDR15_9/13/2004_1	907SSDR15_9/13/2004_1					
907SSDR15	2/28/2005 0:00	1							907SSDR15_2/28/2005_1						
907SSDR15	4/19/2005 0:00	1							907SSDR15_4/19/2005_1						
908CCTNFA	11/15/2005 0:00	1		1					908CCTNFA_11/15/2005_1		908CCTNFA_BMI_CSBP_Comp_11/15/2005_1				
908CLCANB	11/15/2005 0:00	1		1					908CLCANB_11/15/2005_1		908CLCANB_BMI_CSBP_Comp_11/15/2005_1				
908PPAR04	5/31/2005 0:00	1							908PPAR04_5/31/2005_1						
908PPAR04	9/6/2005 0:00	1	1						908PPAR04_9/6/2005_1	908PPAR04_9/6/2005_1					
908PPAR04	11/15/2005 0:00	1		1					908PPAR04_11/15/2005_1		908PPAR04_BMI_CSBP_Comp_11/15/2005_1				
908PPAR04	1/30/2006 0:00	1	1						908PPAR04_1/30/2006_1	908PPAR04_1/30/2006_1					
908PPAR04	4/10/2006 0:00	1	1						908PPAR04_4/10/2006_1	908PPAR04_4/10/2006_1					
908PTEL02	5/31/2005 0:00	1							908PTEL02_5/31/2005_1						
908PTEL02	9/6/2005 0:00	1							908PTEL02_9/6/2005_1						
908PTEL02	1/30/2006 0:00	1	1						908PTEL02_1/30/2006_1	908PTEL02_1/30/2006_1					
908PTEL02	4/10/2006 0:00	1	1						908PTEL02_4/10/2006_1	908PTEL02_4/10/2006_1					
908SDBNTC	5/30/2013 0:00	1							908SDBNTC_5/30/2013_1						
908SDBYSS	5/20/2013 0:00	1							908SDBYSS_5/20/2013_1						
908SDBYSW	5/20/2013 0:00	1							908SDBYSW_5/20/2013_1						
908SUP095	1/8/2007 0:00	1	1						908SUP095_1/8/2007_1	908SUP095_1/8/2007_1					
908SUP096	1/8/2007 0:00	1	1						908SUP096_1/8/2007_1	908SUP096_1/8/2007_1					
908-UNI-001	6/5/2009 0:00	1							908-UNI-001_6/5/2009_1						
908-UNI-001	6/24/2010 0:00	1							908-UNI-001_6/24/2010_1						
908-UNI-002	6/2/2009 0:00	1							908-UNI-002_6/2/2009_1						
908-UNI-002	6/24/2010 0:00	1							908-UNI-002_6/24/2010_1						
908-UNI-003	6/12/2009 0:00	1							908-UNI-003_6/12/2009_1						
908-UNI-003	6/23/2010 0:00	1							908-UNI-003_6/23/2010_1						
908-UNI-004	6/12/2009 0:00	1							908-UNI-004_6/12/2009_1						
908-UNI-004	6/23/2010 0:00	1							908-UNI-004_6/23/2010_1						
908-UNI-14A	6/28/2010 0:00	1							908-UNI-14A_6/28/2010_1						
909RALPH1	3/7/2011 0:00	1							909RALPH1_3/7/2011_1						
909RALPH2	3/7/2011 0:00	1							909RALPH2_3/7/2011_1						
909S14218	7/18/2012 0:00	1	1						909S14218_7/18/2012_1	909S14218_7/18/2012_1					
909SHAR02	5/6/2008 0:00	1							909SHAR02_5/6/2008_1						
909SHAR02	5/8/2008 0:00	1	1	1	1	1			909SHAR02_5/8/2008_1	909SHAR02_5/8/2008_1	909SHAR02_BMI_RWB_5/8/2008_1	909SHAR02_5/8/2008_1	909SHAR02_5/8/2008_1		
909SLAW02	6/1/2005 0:00	1							909SLAW02_6/1/2005_1						
909SLAW02	11/16/2005 0:00	1	1	1					909SLAW02_11/16/2005_1	909SLAW02_11/16/2005_1	909SLAW02_BMI_CSBP_Comp_11/16/2005_1				
909SLAW02	4/11/2006 0:00	1	1						909SLAW02_4/11/2006_1	909SLAW02_4/11/2006_1					
909SLAW02	5/5/2008 0:00	1							909SLAW02_5/5/2008_1						
909SLAW02	5/6/2008 0:00	1	1	1	1	1			909SLAW02_5/6/2008_1	909SLAW02_5/6/2008_1	909SLAW02_BMI_RWB_5/6/2008_1	909SLAW02_5/6/2008_1	909SLAW02_5/6/2008_1		
909-SPR-001	6/28/2010 0:00	1							909-SPR-001_6/28/2010_1						
909SSWR08	5/16/1998 0:00			1							909SSWR08_BMI_CSBP_Trans_5/16/1998_1				
909SSWR08	8/31/1998 0:00			1							909SSWR08_BMI_CSBP_Trans_8/31/1998_1				
909SSWR08	11/12/1998 0:00			1							909SSWR08_BMI_CSBP_Trans_11/12/1998_1				
909SSWR08	5/16/1999 0:00			1							909SSWR08_BMI_CSBP_Trans_5/16/1999_1				
909SSWR08	11/14/1999 0:00			1							909SSWR08_BMI_CSBP_Trans_11/14/1999_1				
909SSWR08	5/31/2005 0:00	1							909SSWR08_5/31/2005_1						
909SSWR08	9/6/2005 0:00	1	1						909SSWR08_9/6/2005_1	909SSWR08_9/6/2005_1					
909SSWR08	11/15/2005 0:00	1		1					909SSWR08_11/15/2005_1		909SSWR08_BMI_CSBP_Comp_11/15/2005_1				
909SSWR08	1/30/2006 0:00	1	1						909SSWR08_1/30/2006_1	909SSWR08_1/30/2006_1					
909SSWR08	4/10/2006 0:00	1	1						909SSWR08_4/10/2006_1	909SSWR08_4/10/2006_1					
909SSWR08	5/5/2008 0:00	1		1	1	1			909SSWR08_5/5/2008_1		909SSWR08_BMI_RWB_5/5/2008_1	909SSWR08_5/5/2008_1	909SSWR08_5/5/2008_1		
909SWASPV	5/16/2012 0:00	1	1	1					909SWASPV_5/16/2012_1	909SWASPV_5/16/2012_1	909SWASPV_BMI_RWB_5/16/2012_1				
909SWR94x	5/16/1998 0:00			1							909SWR94x_BMI_CSBP_Trans_5/16/1998_1				
909SWR94x	8/31/1998 0:00			1							909SWR94x_BMI_CSBP_Trans_8/31/1998_1				
909SWR94x	11/12/1998 0:00			1							909SWR94x_BMI_CSBP_Trans_11/12/1998_1				
909SWR94x	5/16/1999 0:00			1							909SWR94x_BMI_CSBP_Trans_5/16/1999_1				
909SWR94x	11/14/1999 0:00			1							909SWR94x_BMI_CSBP_Trans_11/14/1999_1				
909SWR94x	11/10/2000 0:00			1							909SWR94x_BMI_CSBP_Trans_11/10/2000_1				
909SWR94x	11/17/2005 0:00	1	1	1					909SWR94x_11/17/2005_1	909SWR94x_11/17/2005_1	909SWR94x_BMI_CSBP_Comp_11/17/2005_1				
909SWRDWN	2/22/2012 0:00			1							909SWRDWN_BMI_TRC_2/22/2012_1				
909SWRUPx	2/22/2012 0:00			1							909SWRUPx_BMI_TRC_2/22/2012_1				
909SWRWSx	10/4/2011 0:00	1	1						909SWRWSx_10/4/2011_1	909SWRWSx_10/4/2011_1					
909SWRWSx	5/9/2012 0:00	1	1						909SWRWSx_5/9/2012_1	909SWRWSx_5/9/2012_1					
909TCCAHP	11/15/2005 0:00	1		1					909TCCAHP_11/15/2005_1		909TCCAHP_BMI_CSBP_Comp_11/15/2005_1				
909WE1014	4/23/2002 0:00	1	1	1	2				909WE1014_4/23/2002_1	909WE1014_4/23/2002_1	909WE1014_BMI_RWB_4/23/2002_1	909WE1014_4/23/2002_1			
91	8/7/2009 0:00	1							91_8/7/2009_1						
91	5/28/2010 0:00	1							91_5/28/2010_1						
910DZRA03	5/5/2008 0:00	1							910DZRA03_5/5/2008_1						
910DZRA03	5/6/2008 0:00	1	1	1	1	1			910DZRA03_5/6/2008_1	910DZRA03_5/6/2008_1	910DZRA03_BMI_RWB_5/6/2008_1	910DZRA03_5/6/2008_1	910DZRA03_5/6/2008_1		
910DZRA03	3/9/2011 0:00	1							910DZRA03_3/9/2011_1						
910DZRA03	7/26/2011 0:00	1							910DZRA03_7/26/2011_1						
910DZRA03	9/26/2011 0:00	1							910DZRA03_9/26/2011_1						
910LVRJAM	5/16/2012 0:00	1	1	1					910LVRJAM_5/16/2012_1	910LVRJAM_5/16/2012_1	910LVRJAM_BMI_RWB_5/16/2012_1				
910LVRJAM	9/25/2012 0:00	1							910LVRJAM_9/25/2012_1						
910OTJMC4	11/12/2000 0:00			1							910OTJMC4_BMI_CSBP_Trans_11/12/2000_1				
910OTJMC4	5/19/2001 0:00			1							910OTJMC4_BMI_CSBP_Trans_5/19/2001_1				
910OTJMC4	1/21/2003 0:00	1							910OTJMC4_1/21/2003_1						
910OTJMC4	4/21/2003 0:00	1							910OTJMC4_4/21/2003_1						
910OTJMC4	5/15/2003 0:00	1	1						910OTJMC4_5/15/2003_1	910OTJMC4_5/15/2003_1					
910OTJMC4	4/14/2008 0:00	1	1	1					910OTJMC4_4/14/2008_1	910OTJMC4_4/14/2008_1	910OTJMC4_BMI_RWB_4/14/2008_2				
910OTJMC4	4/24/2009 0:00	1	1	1					910OTJMC4_4/24/2009_1	910OTJMC4_4/24/2009_1	910OTJMC4_BMI_RWB_4/24/2009_2				
910OTJMC5	5/19/2001 0:00			1							910OTJMC5_BMI_CSBP_Trans_5/19/2001_1				
910OTPOG3	1/21/2003 0:00	1							910OTPOG3_1/21/2003_1						
910OTPOG3	4/21/2003 0:00	1							910OTPOG3_4/21/2003_1						
910OTPOG3	5/15/2003 0:00	1							910OTPOG3_5/15/2003_1						
