StationID_Master	BMISampleID	CollDate	DataType3	CSCI	O_E	MMI_Score	BurrowerPct	BurrowerTaxa	BurrowerTaxaPct	CFCGPct	CFCGTaxa	CFCGTaxaPct	ClimberPct	ClimberTaxa	ClimberTaxaPct	ClingerPct	ClingerTaxa	ClingerTaxaPct	ColeopteraTaxa	ColeopteraTaxaPct	DipteraPct	DipteraTaxa	DipteraTaxaPct	DominantPct	EPTPct	EPTTaxa	EPTTaxaPct	IntolerantPct	IntolerantTaxa	IntolerantTaxaPct	InvasivePct	InvasiveTaxa	InvasiveTaxaPct	ScraperPct	ScraperTaxa	ScraperTaxaPct	ShannonDiversity	ShredderPct	ShredderTaxa	ShredderTaxaPct	SimpsonDiversity	SwimmerPct	SwimmerTaxa	SwimmerTaxaPct	TaxaRichness	TolerantPct	TolerantTaxa	TolerantTaxaPct
SMC04239	SMC04239_6/11/2009_1	6/11/2009 0:00:00	BMI	0.91	1.09	0.73	0.32	1.00	0.05	0.79	11.47	0.40	0.01	4.00	0.20	0.20	7.92	0.40	1.00	0.03	0.28	5.00	0.16	0.51	0.21	10.19	0.36	0.02	2.00	0.06	0.00	0.00	0.00	0.10	5.00	0.16	2.48	0.00	0.00	0.00	0.87	0.03	3.00	0.15	30.00	0.52	10.00	0.33
SMC04239	SMC04239_6/9/2009_1	6/9/2009 0:00:00	BMI	0.97	1.05	0.90																					0.37	0.51																	28.60			
SMC04264	SMC04264_6/10/2009_1	6/10/2009 0:00:00	BMI	0.60	0.52	0.68																					0.16	0.93																	11.75			
SMC04294	SMC04294_6/11/2009_1	6/11/2009 0:00:00	BMI	0.91	1.05	0.77																					0.19	0.52																	18.75			
SMC04308	SMC04308_6/12/2009_1	6/12/2009 0:00:00	BMI	0.88	1.01	0.74																					0.21	0.73																	13.80			
SMC04308	SMC04308_6/17/2009_1	6/17/2009 0:00:00	BMI	0.78	1.01	0.55	0.52	1.00	0.14	0.79	8.85	0.64	0.01	0.00	0.00	0.15	1.97	0.28	0.00	0.00	0.23	5.00	0.35	0.70	0.06	2.95	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.10	2.00	0.14	1.95	0.00	0.00	0.00	0.80	0.10	2.00	0.28	14.00	0.72	6.00	0.42
SMC04309	SMC04309_6/13/2009_1	6/13/2009 0:00:00	BMI	0.91	1.18	0.64																					0.41	0.05																	22.60			
SMC04399	SMC04399_6/11/2009_1	6/11/2009 0:00:00	BMI	0.79	1.00	0.58	0.63	2.00	0.16	0.85	9.85	0.58	9.433962e-03	1.00	0.08	0.22	4.00	0.33	0.00	0.00	0.41	6.00	0.35	0.71	0.22	16.38	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.76	0.10	2.00	0.16	17.00	0.15	4.00	0.23
SMC04399	SMC04399_6/15/2009_1	6/15/2009 0:00:00	BMI	0.79	0.95	0.63																					0.36	0.16																	16.30			
SMC04409	SMC04409_6/16/2009_1	6/16/2009 0:00:00	BMI	0.90	1.02	0.78																					0.44	0.03																	16.90			
SMC04426	SMC04426_6/17/2009_1	6/17/2009 0:00:00	BMI	0.94	0.78	1.10																					0.33	0.37																	30.00			
SMC04426	SMC04426_7/25/2011_1	7/25/2011 0:00:00	BMI	0.89	1.04	0.99	0.12	4.00	0.13	27.27	14.00	0.40	0.12	7.00	0.23	0.25	8.00	0.26	4.50	0.11	0.29	7.00	0.20	0.44	0.26	7.65	0.31	0.04	6.00	0.17	0.00	0.00	0.00	0.26	5.00	0.14	2.69	0.08	2.00	0.05	0.89	0.16	7.00	0.23	35.00	0.38	9.00	0.25
SMC04441	SMC04441_6/19/2009_1	6/19/2009 0:00:00	BMI	0.59	0.65	0.53																					0.00	0.44																	14.00			
SMC04532	SMC04532_6/21/2009_1	6/21/2009 0:00:00	BMI	0.69	0.86	0.52																					0.20	0.14																	14.30			
SMC04565	SMC04565_6/22/2009_1	6/22/2009 0:00:00	BMI	1.08	1.18	0.97																					0.43	0.02																	26.25			
SMC04600	SMC04600_4/7/2012_1	4/7/2012 0:00:00	BMI	0.81	0.99	0.64																					0.27	0.02																	18.30			
SMC04661	SMC04661_6/23/2009_1	6/23/2009 0:00:00	BMI	0.98	1.20	0.75																					0.39	0.13																	26.65			
SMC04661	SMC04661_7/18/2011_1	7/18/2011 0:00:00	BMI	1.02	1.22	0.78	0.12	1.00	0.06	37.86	12.00	0.46	0.04	2.00	0.12	0.35	8.00	0.50	0.00	0.00	0.15	5.00	0.19	0.43	0.62	6.66	0.38	0.04	2.00	0.07	0.01	1.00	0.03	0.05	3.00	0.11	2.67	0.00	0.00	0.00	0.90	0.32	2.00	0.12	26.00	0.12	7.00	0.26
SMC04748	SMC04748_6/25/2009_1	6/25/2009 0:00:00	BMI	0.66	0.71	0.62																					0.20	0.13																	19.20			
SMC04748	SMC04748_7/2/2009_1	7/2/2009 0:00:00	BMI	0.71	0.73	0.69					10.65						2.00		0.80											0.00							1.90		0.00									
SMC04749	SMC04749_6/23/2009_1	6/23/2009 0:00:00	BMI	0.59	0.62	0.56	0.74	1.00	0.14	0.64	5.75	0.40	7.380074e-03	2.00	0.28	3.690037e-03	0.90	0.14	1.17	0.06	0.58	4.00	0.26	0.70	2.0e-03	14.95	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.03	2.00	0.13	1.75	0.00	0.45	0.00	0.76	0.24	2.00	0.28	15.00	0.36	7.00	0.46
SMC04749	SMC04749_6/26/2009_1	6/26/2009 0:00:00	BMI	0.70	0.64	0.75																					0.04	0.36																	15.80			
SMC04750	SMC04750_6/27/2009_1	6/27/2009 0:00:00	BMI	1.04	1.17	0.90																					0.41	0.05																	21.60			
SMC04756	SMC04756_6/28/2009_1	6/28/2009 0:00:00	BMI	0.63	0.63	0.63																					0.12	0.71																	16.30			
SMC04756	SMC04756_7/7/2010_1	7/7/2010 0:00:00	BMI	0.56	0.63	0.48	0.10	3.00	0.27	0.85	12.00	0.66	0.04	1.00	0.09	0.30	2.00	0.18	0.00	0.00	0.09	9.00	0.50	0.71	0.21	3.58	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.00	0.05	1.83	0.00	0.00	0.00	0.71	0.30	1.00	0.09	18.00	0.68	6.00	0.33
SMC04806	SMC04806_6/30/2009_1	6/30/2009 0:00:00	BMI	0.83	0.91	0.75																					0.20	0.44																	19.35			
SMC04868	SMC04868_7/1/2009_1	7/1/2009 0:00:00	BMI	0.99	0.98	1.00																					0.46	0.04																	20.85			
SMC04932	SMC04932_7/12/2010_1	7/12/2010 0:00:00	BMI	0.39	0.38	0.39	0.85	1.00	0.20	0.90	7.00	0.53	0.03	2.00	0.40	0.00	0.00	0.00	0.00	0.00	0.31	2.00	0.15	0.77	0.02	7.01	0.07	0.00	0.00	0.00	0.17	2.00	0.15	0.06	2.00	0.15	1.77	2.0e-03	1.00	0.07	0.77	0.04	1.00	0.20	13.00	0.60	10.00	0.76
SMC04932	SMC04932_7/3/2009_1	7/3/2009 0:00:00	BMI	0.44	0.38	0.50																					0.00	0.62																	9.55			
SMC04934	SMC04934_7/4/2009_1	7/4/2009 0:00:00	BMI	0.86	0.96	0.76																					0.06	0.39																	29.20			
SMC04956	SMC04956_7/5/2009_1	7/5/2009 0:00:00	BMI	0.82	1.01	0.64																					0.18	0.07																	21.65			
SMC05017	SMC05017_7/7/2009_1	7/7/2009 0:00:00	BMI	0.59	0.43	0.74																					0.25	0.88																	10.10			
SMC05109	SMC05109_6/23/2009_1	6/23/2009 0:00:00	BMI	0.84	1.01	0.67	0.54	1.00	0.09	0.93	9.90	0.58	0.00	0.00	0.00	0.08	2.00	0.18	1.80	0.11	0.59	6.00	0.35	0.75	0.19	2.98	0.23	0.00	0.00	0.00	0.00	0.00	0.00	2.0e-03	1.00	0.05	1.81	0.00	0.00	0.00	0.74	0.25	5.00	0.45	17.00	0.08	3.00	0.17
SMC05109	SMC05109_7/8/2009_1	7/8/2009 0:00:00	BMI	0.79	1.00	0.59																					0.20	0.09																	16.85			
SMC05165	SMC05165_7/11/2009_1	7/11/2009 0:00:00	BMI	0.84	1.16	0.52																					0.19	0.05																	18.70			
SMC05165	SMC05165_7/12/2009_1	7/12/2009 0:00:00	BMI	0.84	1.16	0.52																					0.17	0.11																	19.55			
SMC05173	SMC05173_4/8/2012_1	4/8/2012 0:00:00	BMI	0.78	1.00	0.56																					0.37	0.01																	18.00			
SMC05199	SMC05199_7/13/2009_1	7/13/2009 0:00:00	BMI	0.98	1.16	0.80																					0.36	0.05																	23.55			
SMC05199	SMC05199_7/6/2011_1	7/6/2011 0:00:00	BMI	1.04	1.19	0.89	0.16	1.00	0.05	0.82	11.00	0.45	4.175365e-03	2.00	0.11	0.61	8.00	0.47	1.00	0.04	0.47	6.00	0.25	0.60	0.47	6.00	0.37	0.11	1.00	0.04	0.00	0.00	0.00	8.0e-03	1.00	0.04	2.14	0.00	0.00	0.00	0.83	0.18	2.00	0.11	24.00	0.03	6.00	0.25
SMC05230	SMC05230_7/14/2009_1	7/14/2009 0:00:00	BMI	0.65	0.84	0.46																					0.28	0.04																	10.50			
SMC05243	SMC05243_6/10/2010_1	6/10/2010 0:00:00	BMI	0.69	0.80	0.57	0.66	1.00	0.11	0.75	7.00	0.53	0.07	0.00	0.00	0.20	3.00	0.33	0.00	0.00	0.57	2.00	0.15	0.83	0.28	17.46	0.46	0.00	0.00	0.00	0.00	0.00	0.00	2.0e-03	1.00	0.07	1.45	0.00	0.00	0.00	0.62	0.03	3.00	0.33	13.00	0.04	3.00	0.23
SMC05247	SMC05247_4/9/2012_1	4/9/2012 0:00:00	BMI	0.91	0.97	0.85																					0.27	0.20																	20.20			
SMC05332	SMC05332_7/17/2009_1	7/17/2009 0:00:00	BMI	0.77	0.82	0.73																					0.19	0.52																	15.70			
SMC05379	SMC05379_7/18/2009_1	7/18/2009 0:00:00	BMI	0.45	0.41	0.48																					0.11	0.41																	9.15			
SMC05423	SMC05423_7/22/2009_1	7/22/2009 0:00:00	BMI	0.79	0.99	0.59																					0.39	0.04																	12.20			
SMC05514	SMC05514_7/23/2009_1	7/23/2009 0:00:00	BMI	1.06	1.25	0.87																					0.38	0.11																	24.30			
SMC05514	SMC05514_7/24/2009_1	7/24/2009 0:00:00	BMI	1.00	1.05	0.95																					0.40	0.11																	23.45			
SMC05524	SMC05524_6/30/2011_1	6/30/2011 0:00:00	BMI	0.68	0.76	0.60	0.25	1.00	0.10	0.81	11.00	0.78	2.202643e-03	1.00	0.10	0.20	1.00	0.10	1.00	0.07	0.27	5.00	0.35	0.73	0.63	4.60	0.35	0.00	0.00	0.00	4.0e-03	1.00	0.07	0.00	0.00	0.00	1.81	0.00	0.00	0.00	0.79	0.37	3.00	0.30	14.00	0.11	5.00	0.35
SMC05524	SMC05524_7/25/2009_1	7/25/2009 0:00:00	BMI	0.66	0.73	0.60																					0.25	0.12																	15.05			
SMC05567	SMC05567_7/26/2009_1	7/26/2009 0:00:00	BMI	1.01	1.13	0.88																					0.22	0.24																	26.25			
SMC05702	SMC05702_6/7/2010_1	6/7/2010 0:00:00	BMI	0.46	0.49	0.36	0.70	1.00	0.20	52.25	6.00	0.54	0.16	2.00	0.40	0.00	0.00	0.00	0.00	0.00	0.04	4.00	0.36	0.92	0.00	0.95	0.00	0.00	0.00	0.00	4.0e-03	1.00	0.09	0.21	1.00	0.09	1.01	4.0e-03	1.00	0.09	0.49	0.08	1.00	0.20	11.00	0.93	8.00	40.86
SMC05702	SMC05702_7/27/2009	7/27/2009 0:00:00	BMI	0.63	0.65	0.60																					0.00	0.92																	12.25			
SMC05759	SMC05759_6/21/2010_1	6/21/2010 0:00:00	BMI	0.86	0.88	0.83	0.06	2.00	0.14	0.91	10.00	0.55	0.00	0.00	0.00	0.44	7.00	0.50	2.00	0.11	0.37	5.00	0.27	0.66	0.53	4.95	0.33	0.00	0.00	0.00	0.00	0.00	0.00	8.0e-03	2.00	0.11	2.03	0.00	0.00	0.00	0.80	0.41	2.00	0.14	18.00	0.07	5.00	0.27
SMC05759	SMC05759_7/28/2009_1	7/28/2009 0:00:00	BMI	0.85	0.88	0.81																					0.29	0.07																	16.70			
SMC05764	SMC05764_7/29/2009_1	7/29/2009 0:00:00	BMI	0.35	0.39	0.31																					0.00	0.09																	5.55			
SMC05902	SMC05902_7/31/2009_1	7/31/2009 0:00:00	BMI	0.61	0.66	0.56																					0.33	0.04																	6.00			
SMC05956	SMC05956_8/1/2009_1	8/1/2009 0:00:00	BMI	0.71	0.73	0.68																					0.18	0.25																	14.90			
SMC05992	SMC05992_4/10/2012_1	4/10/2012 0:00:00	BMI	0.60	0.58	0.62																					0.12	0.84																	7.80			
SMC06019	SMC06019_6/17/2010_1	6/17/2010 0:00:00	BMI	0.50	0.60	0.40	0.92	1.00	0.14	0.97	9.00	0.81	0.00	0.00	0.00	2.487562e-03	1.00	0.14	0.00	0.00	0.80	5.00	0.45	0.91	8.0e-03	0.66	0.09	0.00	0.00	0.00	0.00	0.00	0.00	8.0e-03	1.00	0.09	0.98	0.00	0.00	0.00	0.43	0.01	2.00	0.28	11.00	0.14	6.00	0.54
SMC06019	SMC06019_8/4/2009	8/4/2009 0:00:00	BMI	0.51	0.57	0.44																					0.09	0.13																	10.60			
SMC06030	SMC06030_8/5/2009	8/5/2009 0:00:00	BMI	0.43	0.48	0.38																					0.00	0.17																	11.40			
SMC06036	SMC06036_8/6/2009_1	8/6/2009 0:00:00	BMI	0.77	0.95	0.59																					0.33	0.02																	11.35			
SMC06079	SMC06079_8/7/2009_1	8/7/2009 0:00:00	BMI	0.94	1.02	0.87																					0.26	0.24																	28.05			
SMC06079	SMC06079_8/8/2009_1	8/8/2009 0:00:00	BMI	0.82	0.76	0.88																					0.35	0.22																	16.40			
SMC06216	SMC06216_5/26/2009_1	5/26/2009 0:00:00	BMI	0.88	0.97	0.79	0.30	1.00	0.05	0.68	15.40	0.59	0.01	2.00	0.10	0.24	4.80	0.25	1.77	0.07	0.39	8.00	0.29	0.48	0.36	10.41	0.29	2.0e-03	1.00	0.03	0.00	0.00	0.00	0.15	2.00	0.07	2.44	0.00	0.00	0.00	0.87	0.19	4.00	0.20	27.00	0.27	7.00	0.25
SMC06216	SMC06216_8/11/2009_1	8/11/2009 0:00:00	BMI	0.88	0.96	0.81																					0.28	0.27																	25.30			
SMC06231	SMC06231_8/12/2009_1	8/12/2009 0:00:00	BMI	0.77	0.82	0.73																					0.20	0.82																	13.15			
SMC06302	SMC06302_8/16/2009_1	8/16/2009 0:00:00	BMI	0.65	0.71	0.59																					0.07	0.45																	13.00			
SMC06356	SMC06356_8/18/2009_1	8/18/2009 0:00:00	BMI	0.89	1.01	0.77																					0.29	0.55																	13.65			
SMC06456	SMC06456_8/19/2009_1	8/19/2009 0:00:00	BMI	1.01	1.07	0.95																					0.35	0.27																	27.50			
SMC06458	SMC06458_6/6/2010_1	6/6/2010 0:00:00	BMI	0.57	0.53	0.51	0.73	2.00	0.25	53.60	8.00	0.61	0.02	1.00	0.12	0.21	2.00	0.25	1.00	0.07	0.37	6.00	0.46	0.68	0.03	20.22	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.14	1.00	0.07	1.86	0.00	0.00	0.00	0.80	4.694836e-03	1.00	0.12	13.00	0.53	6.00	26.48
SMC06458	SMC06458_8/20/2009	8/20/2009 0:00:00	BMI	0.66	0.63	0.68																					0.07	0.53																	12.65			
SMC06467	SMC06467_6/28/2010_1	6/28/2010 0:00:00	BMI	0.95	1.12	0.78	0.73	1.00	0.06	0.82	8.00	0.40	0.08	2.00	0.12	0.11	5.00	0.31	5.00	0.25	0.81	9.00	0.45	0.81	0.10	6.44	0.15	0.00	0.00	0.00	0.00	0.00	0.00	8.0e-03	2.00	0.10	1.32	0.00	0.00	0.00	0.48	0.03	3.00	0.18	20.00	0.03	4.00	0.20
SMC06467	SMC06467_8/21/2009_1	8/21/2009 0:00:00	BMI	0.90	0.90	0.90																					0.14	0.02																	20.25			
SMC06570	SMC06570_8/22/2009_1	8/22/2009 0:00:00	BMI	0.90	1.17	0.63																					0.21	0.30																	11.30			
SMC06612	SMC06612_8/23/2009_1	8/23/2009 0:00:00	BMI	0.59	0.62	0.56																					0.11	0.27																	18.00			
SMC06653	SMC06653_7/1/2010_1	7/1/2010 0:00:00	BMI	0.73	0.78	0.69	0.32	2.00	0.13	0.82	10.00	0.45	0.04	3.00	0.20	0.10	3.00	0.20	2.00	0.09	0.28	5.00	0.22	0.66	0.45	3.30	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.05	1.00	0.04	2.06	6.0e-03	1.00	0.04	0.81	0.11	4.00	0.26	22.00	0.25	8.00	0.36
SMC06653	SMC06653_8/24/2009	8/24/2009 0:00:00	BMI	0.74	0.73	0.75																					0.19	0.23																	21.05			
SMC06653	SMC06653_8/25/2009	8/25/2009 0:00:00	BMI	0.46	0.33	0.59																					0.37	0.08																	8.00			
SMC06660	SMC06660_8/26/2009_1	8/26/2009 0:00:00	BMI	0.97	0.93	1.01																					0.36	0.12																	26.55			
SMC06660	SMC06660_8/27/2009_1	8/27/2009 0:00:00	BMI	1.01	1.01	1.00																					0.39	0.05																	31.35			
SMC06714	SMC06714_6/6/2010_1	6/6/2010 0:00:00	BMI	0.60	0.75	0.43	0.74	3.00	0.27	58.28	7.00	0.41	0.05	1.00	0.09	0.04	2.00	0.18	0.00	0.00	0.51	8.00	0.47	0.79	0.01	6.32	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.00	0.05	1.79	0.00	0.00	0.00	0.74	0.07	2.00	0.18	17.00	0.50	8.00	23.98
SMC06714	SMC06714_8/29/2009	8/29/2009 0:00:00	BMI	0.71	0.81	0.62																					0.06	0.50																	16.55			
SMC06740	SMC06740_8/30/2009_1	8/30/2009 0:00:00	BMI	0.67	0.65	0.68																					0.25	0.51																	11.65			
SMC06794	SMC06794_8/31/2009_1	8/31/2009 0:00:00	BMI	1.03	0.92	1.15																					0.31	0.66																	36.35			
SMC06798	SMC06798_4/11/2012_1	4/11/2012 0:00:00	BMI	0.62	0.79	0.44																					0.14	0.08																	12.50			
SMC06851	SMC06851_9/1/2009_1	9/1/2009 0:00:00	BMI	0.74	0.91	0.56																					0.18	0.22																	16.50			
SMC06904	SMC06904_9/3/2009_1	9/3/2009 0:00:00	BMI	0.84	0.88	0.80																					0.20	0.32																	30.00			
SMC06918	SMC06918_9/4/2009_1	9/4/2009 0:00:00	BMI	0.69	0.78	0.61																					0.00	0.47																	13.00			
SMC06926	SMC06926_7/1/2009_1	7/1/2009 0:00:00	BMI	0.76	0.90	0.62					8.85						3.00		1.90											0.09							2.15		0.00									
SMC06926	SMC06926_9/5/2009	9/5/2009 0:00:00	BMI	0.86	0.93	0.80																					0.23	0.59																	21.35			
SMC06969	SMC06969_9/6/2009_1	9/6/2009 0:00:00	BMI	0.90	0.87	0.92																					0.21	0.61																	31.65			
SMC07085	SMC07085_9/8/2009_1	9/8/2009 0:00:00	BMI	0.55	0.44	0.66																					0.22	0.91																	7.65			
SMC07126	SMC07126_9/9/2009_1	9/9/2009 0:00:00	BMI	0.48	0.45	0.52																					0.00	0.85																	12.85			
SMC07485	SMC07485_4/12/2012_1	4/12/2012 0:00:00	BMI	0.41	0.44	0.38																					0.00	0.20																	8.70			
SMC07828	SMC07828_9/11/2009_1	9/11/2009 0:00:00	BMI	0.41	0.32	0.50																					0.19	0.11																	10.30			
SMC08040	SMC08040_4/13/2012_1	4/13/2012 0:00:00	BMI	0.43	0.45	0.40																					0.00	0.16																	7.75			
SMC08068	SMC08068_9/12/2009_1	9/12/2009 0:00:00	BMI	0.42	0.38	0.47																					0.00	0.94																	5.75			
SMC08089	SMC08089_9/13/2009_1	9/13/2009 0:00:00	BMI	0.85	0.98	0.73																					0.37	0.11																	15.65			
SMC08089	SMC08089_9/14/2009_1	9/14/2009 0:00:00	BMI	0.77	0.81	0.73																					0.41	0.06																	14.00			
SMC08094	SMC08094_9/15/2009_1	9/15/2009 0:00:00	BMI	0.56	0.58	0.55																					0.16	0.67																	11.50			
SMC08150	SMC08150_6/3/2010_1	6/3/2010 0:00:00	BMI	0.75	0.72	0.72	0.23	2.00	0.20	56.94	10.00	0.50	4.672897e-03	0.00	0.00	0.13	2.00	0.20	0.50	0.05	0.15	5.00	0.25	0.49	0.26	4.91	0.20	0.00	0.00	0.00	2.0e-03	1.00	0.05	0.14	4.00	0.20	2.23	2.0e-03	1.00	0.05	0.87	0.62	6.00	0.60	20.00	0.42	10.00	25.25
SMC08150	SMC08150_9/16/2009	9/16/2009 0:00:00	BMI	0.82	0.78	0.85																					0.26	0.42																	15.00			
SMC08157	SMC08157_9/17/2009_1	9/17/2009 0:00:00	BMI	0.72	0.58	0.85																					0.15	0.79																	19.00			
SMC08183	SMC08183_9/18/2009_1	9/18/2009 0:00:00	BMI	0.59	0.59	0.59																					0.14	0.08																	14.20			
SMC08335	SMC08335_7/7/2010_1	7/7/2010 0:00:00	BMI	0.88	1.01	0.76	0.50	1.00	0.05	0.85	15.00	0.55	0.02	2.00	0.10	0.15	6.00	0.31	2.00	0.07	0.29	6.00	0.22	0.56	0.12	10.35	0.29	2.0e-03	1.00	0.03	2.0e-03	1.00	0.03	0.05	4.00	0.14	2.44	2.0e-03	1.00	0.03	0.86	0.13	4.00	0.21	27.00	0.43	10.00	0.37
SMC08335	SMC08335_9/19/2009_1	9/19/2009 0:00:00	BMI	0.91	1.05	0.77																					0.23	0.45																	29.05			
SMC08335	SMC08335_9/20/2009_1	9/20/2009 0:00:00	BMI	0.91	1.05	0.77																					0.23	0.45																	29.05			
SMC08335	SMC08335_9/21/2009_1	9/21/2009 0:00:00	BMI	0.93	1.00	0.86																					0.52	0.19																	16.20			
SMC08335	SMC08335_9/22/2009_1	9/22/2009 0:00:00	BMI	0.93	1.00	0.86																					0.52	0.19																	16.20			
SMC08335	SMC08335_9/23/2009_1	9/23/2009 0:00:00	BMI	0.93	0.96	0.89																					0.38	0.27																	20.90			
SMC08335	SMC08335_9/24/2009_1	9/24/2009 0:00:00	BMI	0.93	0.96	0.89																					0.38	0.27																	20.90			
SMC08335	SMC08335_9/25/2009_1	9/25/2009 0:00:00	BMI	0.93	0.99	0.87																					0.41	0.40																	22.70			
SMC08335	SMC08335_9/26/2009_1	9/26/2009 0:00:00	BMI	0.93	0.99	0.87																					0.41	0.40																	22.70			
SMC08414	SMC08414_9/27/2009_1	9/27/2009 0:00:00	BMI	0.56	0.56	0.55																					0.07	0.80																	12.75			
SMC08426	SMC08426_6/8/2010_1	6/8/2010 0:00:00	BMI	0.53	0.55	0.36	0.51	3.00	0.50	54.94	7.00	0.53	0.08	1.00	0.16	0.00	0.00	0.00	0.00	0.00	0.14	6.00	0.46	0.82	0.00	1.71	0.00	0.00	0.00	0.00	0.01	1.00	0.07	0.01	1.00	0.07	1.42	0.01	1.00	0.07	0.59	0.40	2.00	0.33	13.00	0.82	7.00	36.01
SMC08426	SMC08426_9/28/2009	9/28/2009 0:00:00	BMI	0.63	0.68	0.58																					0.00	0.81																	13.00			
SMC08540	SMC08540_9/29/2009_1	9/29/2009 0:00:00	BMI	0.70	0.90	0.49																					0.16	0.09																	17.55			
SMC08616	SMC08616_4/14/2012_1	4/14/2012 0:00:00	BMI	0.54	0.58	0.50																					0.00	0.61																	7.60			
SMC08616	SMC08616_4/15/2012_1	4/15/2012 0:00:00	BMI	0.47	0.43	0.51																					0.00	0.75																	8.65			
SMC08660	SMC08660_10/1/2009_1	10/1/2009 0:00:00	BMI	0.67	0.63	0.70																					0.15	0.43																	12.50			
SMC08766	SMC08766_10/4/2009_1	10/4/2009 0:00:00	BMI	0.31	0.25	0.38																					0.27	3.77e-03																	6.70			
SMC08766	SMC08766_5/26/2009_1	5/26/2009 0:00:00	BMI	0.33	0.25	0.40	0.50	1.00	0.33	0.95	3.00	0.37	0.00	0.00	0.00	5.780347e-03	0.87	0.33	0.00	0.00	0.17	1.00	0.12	0.95	0.17	1.33	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.09	0.00	0.00	0.00	0.56	0.48	1.00	0.33	8.00	4.0e-03	2.00	0.25
SMC08845	SMC08845_10/5/2009_1	10/5/2009 0:00:00	BMI	0.50	0.51	0.50																					0.00	0.09																	10.45			
SMC08845	SMC08845_6/22/2009_1	6/22/2009 0:00:00	BMI	0.50	0.51	0.50	0.98	2.00	0.50	0.97	4.77	0.40	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.10	0.44	2.00	0.20	0.97	0.00	0.00	0.00	0.00	0.00	0.00	2.0e-03	1.00	0.10	0.01	2.00	0.20	1.06	2.0e-03	0.50	0.10	0.59	0.01	2.00	0.50	10.00	0.09	5.00	0.50
SMC08846	SMC08846_10/6/2009_1	10/6/2009 0:00:00	BMI	0.94	1.03	0.84																					0.46	8.5e-03																	20.70			
SMC09091	SMC09091_10/7/2009_1	10/7/2009 0:00:00	BMI	0.50	0.52	0.47																					0.00	0.88																	9.55			
SMC09118	SMC09118_10/8/2009_1	10/8/2009 0:00:00	BMI	0.53	0.49	0.56																					0.08	0.86																	11.75			
SMC09162	SMC09162_10/9/2009_1	10/9/2009 0:00:00	BMI	1.09	1.13	1.05																					0.20	0.53																	28.75			
SMC09162	SMC09162_8/1/2011_1	8/1/2011 0:00:00	BMI	1.07	1.15	0.92	0.51	3.00	0.15	32.82	14.00	0.46	0.23	3.00	0.15	0.11	3.00	0.15	4.00	0.13	0.28	8.00	0.26	0.65	0.10	8.12	0.20	0.00	0.00	0.00	2.0e-03	1.00	0.03	0.14	1.00	0.03	2.22	4.0e-03	2.00	0.06	0.83	0.08	6.00	0.30	30.00	0.53	11.00	0.36
SMC09174	SMC09174_10/10/2009_1	10/10/2009 0:00:00	BMI	0.64	0.60	0.67																					0.10	0.76																	16.10			
SMC09286	SMC09286_10/11/2009	10/11/2009 0:00:00	BMI	0.64	0.61	0.66																					0.17	0.85																	14.50			
SMC09286	SMC09286_10/12/2009	10/12/2009 0:00:00	BMI	0.64	0.61	0.66																					0.17	0.85																	14.50			
SMC09325	SMC09325_10/13/2009_1	10/13/2009 0:00:00	BMI	0.84	1.00	0.68																					0.20	0.30																	14.65			
SMC09325	SMC09325_10/14/2009_1	10/14/2009 0:00:00	BMI	0.81	1.02	0.60																					0.18	0.14																	16.60			
SMC09534	SMC09534_10/16/2009	10/16/2009 0:00:00	BMI	0.37	0.33	0.40																					0.09	0.01																	10.60			
SMC09534	SMC09534_6/17/2009_1	6/17/2009 0:00:00	BMI	0.40	0.35	0.45	0.04	1.00	0.33	0.96	5.72	0.54	0.00	0.00	0.00	2.155172e-03	0.87	0.33	0.87	0.09	0.04	2.00	0.18	0.94	0.88	0.66	0.09	0.00	0.00	0.00	8.0e-03	1.00	0.09	0.01	3.00	0.27	0.55	0.00	0.00	0.00	0.21	0.95	1.00	0.33	11.00	0.01	4.00	0.36
SMC09564	SMC09564_10/17/2009_1	10/17/2009 0:00:00	BMI	0.61	0.74	0.48																					0.30	0.01																	13.30			
SMC09591	SMC09591_10/18/2009_1	10/18/2009 0:00:00	BMI	0.75	0.90	0.59																					0.18	0.01																	14.90			
SMC09591	SMC09591_6/3/2010_1	6/3/2010 0:00:00	BMI	0.74	0.90	0.59	0.09	1.00	0.11	0.93	8.00	0.57	0.00	0.00	0.00	0.08	2.00	0.22	1.00	0.07	0.19	6.00	0.42	0.91	0.76	2.63	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.00	0.07	1.00	0.00	0.00	0.00	0.41	0.80	3.00	0.33	14.00	0.02	5.00	0.35
SMC10189	SMC10189_10/21/2009	10/21/2009 0:00:00	BMI	0.64	0.77	0.52																					0.07	0.01																	13.00			
