"StationID"	"Lat_Dec"	"Long_Dec"	"StreamType"	"WBID"	"Elevation"	"InvertReg"	"BenSampID"	"RepNum"	"CollDate"	"Comments"	"CollMeth"	"FieldGearID"	"Habitat"	"WQX_FinalID"	"FinalID"	"Individuals"	"IndividualsCorrected"	"LargeRare"	"Stage"
"LCRUD007.23"	34.0110214	-109.2816122	"Perennial"	"15020001-026"	8100	"cold"	3003	1	1996-05-22	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	1	8	FALSE	"X"
"UGFRY009.52"	32.7435403	-109.8391086	"Perennial"	"15040005-988"	5800	"cold"	3014	1	1996-05-15	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	1.19760479041916	2	FALSE	"X"
"LCFIS003.86"	34.0681944	-109.4952222	"Perennial"	"15020001-211"	8800	"cold"	3046	1	2001-06-18	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	1	15	FALSE	"X"
"SRBWL005.79"	33.5994722	-109.45	"Perennial"	"15060101-023"	6400	"cold"	3102	1	2002-06-11	"Riffle assumed.  Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	2	6	FALSE	"X"
"SRNBE000.10"	33.5983333	-109.4460833	"Perennial"	"15060101-022"	7520	"cold"	3110	1	2002-06-11	"Riffle assumed.  Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	1	30	FALSE	"X"
"LCBRB006.74"	34.4944461	-111.1658931	"Perennial"	"15020008-537"	6950	"cold"	3349	1	2007-06-18	"Habitat: Reference"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	2	3.36021505376344	FALSE	"X"
"LCCHC081.26"	34.3873889	-110.8721944	"Perennial"	"15020010-006"	6500	"cold"	3351	1	2007-06-18	"NA"	"EMAP Multihab bugs"	"D-frame di"	"Multi-habitat"	"Limonia (Limoniini)"	"Limonia"	1	2.67022696929239	FALSE	"X"
"VRGAP000.92"	34.4143839	-111.7950694	"Perennial"	"15060203-774"	3080	"warm"	3430	1	2004-04-27	"From file: Arizona DEQ 2004 Identification Data 2.xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	3	72	FALSE	"X"
"VRRED004.17"	34.1699008	-111.7699756	"Perennial"	"15060203-818"	2560	"warm"	3433	1	2004-04-28	"From file: Arizona DEQ 2004 Identification Data 2.xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	1	6.875	FALSE	"X"
"VRSYH000.25"	34.0796208	-111.7018136	"Perennial"	"15060203-055"	2080	"warm"	3436	1	2004-04-29	"From file: Arizona DEQ 2004 Identification Data 2.xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	2	24.2	FALSE	"X"
"VRWCL010.66"	34.5386111	-111.6941667	"Perennial"	"15060203-026B"	3630	"warm"	3441	1	2004-05-19	"From file: Arizona DEQ 2004 Identification Data 2.xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	1	6	FALSE	"X"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	3465	1	2005-04-19	"From file: 2005 bugs column.xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	1	23.98	FALSE	"X"
"CGDEE000.10"	36.3898056	-112.50805	"Perennial"	"15010002-019B"	2060	"cold"	3481	1	2006-07-15	"From file: 2006 bugs column.xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	1	16	FALSE	"X"
"CGHRM000.08"	36.0987322	-112.2094772	"Perennial"	"15010002-020B"	2400	"warm"	3482	1	2006-07-13	"From file: 2006 bugs column.xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	1	3.1	FALSE	"X"
"UGEAG040.33"	33.2943656	-109.4946633	"Perennial"	"15040005-027"	4645	"warm"	3501	1	2006-05-17	"From file: 2006 bugs column.xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	1	31.95	FALSE	"X"
"UGEAG056.85"	33.4795133	-109.4756933	"Perennial"	"15040005-028A"	5435	"cold"	3502	1	2006-05-17	"From file: 2006 bugs column.xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	3	37.89	FALSE	"X"
"UGSFR034.57"	33.2009444	-109.1491389	"Perennial"	"15040004-004"	3980	"warm"	3507	1	2006-05-18	"From file: 2006 bugs column.xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Limonia (Limoniini)"	"Limonia"	1	11.2	FALSE	"X"
"VRPIE000.29"	34.2243308	-111.4885189	"Perennial"	"15060203-049"	3360	"warm"	3580	1	1995-05-24	"Reloaded by akc- replacing BenSampID3293 because of missing ben data"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Limonia (Limoniini)"	"Limonia"	1	24	FALSE	"X"
"VRWCL005.10"	34.5141758	-111.7566447	"Perennial"	"15060203-026B"	3260	"warm"	3594	1	1995-05-22	"Reloaded by akc- replacing BenSampID3313 because of missing ben data"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Limonia (Limoniini)"	"Limonia"	1	3	FALSE	"X"
"VRVER053.70"	34.0758367	-111.7089578	"Perennial"	"15060203-018"	2040	"warm"	3647	1	2008-05-16	"2008 AZDEQ Benthos Taxa (pin5154.5)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	33	33	FALSE	"L"
"SCSON014.52"	31.5086789	-110.8024794	"Perennial"	"15050301-013C"	3880	"warm"	3665	1	2008-12-01	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	2	FALSE	"L"
"SPARA013.78"	32.91102	-110.5503894	"Perennial"	"15050203-004B"	2650	"warm"	3666	1	2008-12-15	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	34	72.42	FALSE	"L"
"SPARA026.35"	32.8792189	-110.3940658	"Perennial"	"15050203-004B"	3225	"warm"	3667	1	2008-12-15	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	99	365.31	FALSE	"L"
"SPGRA007.71"	32.6518831	-109.9251794	"Perennial"	"15050201-033A"	5600	"cold"	3669	1	2008-12-16	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	3	FALSE	"L"
"SPSPR126.35"	31.6374217	-110.1755669	"Perennial"	"15050202-006"	3920	"warm"	3672	1	2008-12-18	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	12	288	FALSE	"L"
"UGCAV016.84"	31.8689389	-109.2371192	"Perennial"	"15040006-852A"	5880	"cold"	3687	1	2008-11-11	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	7	7	FALSE	"L"
"SPARA026.35"	32.8792189	-110.3940658	"Perennial"	"15050203-004B"	3225	"warm"	3711	1	2009-05-14	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	4	24	FALSE	"L"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	3715	1	2009-05-11	"2008 AZDEQ Benthos Taxa (pin 5145.2-1) StationID changed from 010.11 to 010.67 per Patti - 3/2/2010 akc"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	2	2	FALSE	"L"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	3715	2	2009-05-11	"2008 AZDEQ Benthos Taxa (pin 5145.2-1) StationID changed from 010.11 to 010.67 per Patti - 3/2/2010 akc"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	9	216	FALSE	"L"
"SPSPR126.35"	31.6374217	-110.1755669	"Perennial"	"15050202-006"	3920	"warm"	3719	1	2009-05-28	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	10	240	FALSE	"L"
"UGBLR036.37"	33.5902778	-109.1391667	"Perennial"	"15040004-026"	5580	"cold"	3727	1	2009-08-06	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	3	3	FALSE	"L"
"UGBLR036.37"	33.5902778	-109.1391667	"Perennial"	"15040004-026"	5580	"cold"	3727	2	2009-08-06	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	2	2	FALSE	"L"
"UGSFR006.08"	33.0113889	-109.3188889	"Perennial"	"15040004-001"	3200	"warm"	3739	1	2009-04-29	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	3	67.74	FALSE	"L"
"UGSFR019.04"	33.1322222	-109.2833333	"Perennial"	"15040004-003"	3600	"warm"	3740	1	2009-05-13	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	2	2	FALSE	"L"
"BWTRT002.43"	34.94675	-113.6166667	"Perennial"	"15030201-014"	2550	"warm"	3769	1	2010-06-11	"2010 AZDEQ Fall Benthos (pin 5539.1).xls"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	3	144	FALSE	"L"
"LCLCR336.72"	34.1865325	-109.3027206	"Perennial"	"15020001-009"	6710	"cold"	3781	1	2010-06-30	"2010 AZDEQ Fall Benthos (pin 5539.1).xls"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	5	10	FALSE	"L"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	3834	1	2012-04-04	"2012 AZ DEQ Benthos Taxa (pin6239.1).xls"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	13.71	FALSE	"L"
"SPSPR126.35"	31.6374217	-110.1755669	"Perennial"	"15050202-006"	3920	"warm"	3837	1	2012-04-16	"Riffle/run, 2012 AZ DEQ Benthos Taxa (pin6239.1).xls"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	28	149.24	FALSE	"L"
"BWBSR037.79"	34.6980169	-113.5987472	"Perennial"	"15030201-006"	1920	"warm"	3849	1	2013-05-16	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	1	FALSE	"L"
"BWTRT002.43"	34.94675	-113.6166667	"Perennial"	"15030201-014"	2550	"warm"	3851	1	2013-05-16	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	5	5	FALSE	"L"
"SPARA026.35"	32.8792189	-110.3940658	"Perennial"	"15050203-004B"	3225	"warm"	3863	1	2013-04-04	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	11	11	FALSE	"L"
"SPARA026.35"	32.8792189	-110.3940658	"Perennial"	"15050203-004B"	3225	"warm"	3863	2	2013-04-04	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	11	11	FALSE	"L"
"UGGLR446.02"	32.8632278	-109.5469278	"Perennial"	"15040005-020"	3040	"Warm"	3881	1	2013-05-07	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	7	7	FALSE	"L"
"LCLCR323.60"	34.3157222	-109.3627778	"Perennial"	"15020001-005"	6010	"cold"	3905	1	2014-05-20	"LWJ, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	6.85714442449015	FALSE	"L"
"LCLCR336.72"	34.1865325	-109.3027206	"Perennial"	"15020001-009"	6710	"cold"	3906	1	2014-05-21	"LWJ, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	4	25.6	FALSE	"L"
"UGBLR030.24"	33.5406111	-109.2034167	"Perennial"	"15040004-026"	5220	"cold"	3928	1	2014-07-08	"JOW, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	11.9999990400001	FALSE	"L"
"SPARA019.41"	32.8977778	-110.4411111	"Perennial"	"15050203-004B"	3080	"warm"	3941	1	2015-06-11	"2015 AZDEQ Benthos Taxa (pin7251.01).xlsx"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	4	192.000030720005	FALSE	"L"
"UGGLR401.85"	33.09235	-110.03114	"Perennial"	"15040005-012"	2669	"warm"	3954	1	2015-05-18	"2015 AZDEQ Benthos Taxa (pin7251.01).xlsx"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	34	136	FALSE	"L"
"VRVER053.70"	34.0758367	-111.7089578	"Perennial"	"15060203-018"	2040	"warm"	3647	1	2008-05-16	"2008 AZDEQ Benthos Taxa (pin5154.5)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	2	2	FALSE	"P"
"SPARA026.35"	32.8792189	-110.3940658	"Perennial"	"15050203-004B"	3225	"warm"	3667	1	2008-12-15	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	2	7.38	FALSE	"P"
"SPSPR126.35"	31.6374217	-110.1755669	"Perennial"	"15050202-006"	3920	"warm"	3719	1	2009-05-28	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	3	72	FALSE	"P"
"UGBLR008.19"	33.2921667	-109.1953056	"Perennial"	"15040004-025B"	4160	"warm"	3724	1	2009-06-16	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	1	FALSE	"P"
"BWTRT002.43"	34.94675	-113.6166667	"Perennial"	"15030201-014"	2550	"warm"	3769	1	2010-06-11	"2010 AZDEQ Fall Benthos (pin 5539.1).xls"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	48	FALSE	"P"
"SPSPR126.35"	31.6374217	-110.1755669	"Perennial"	"15050202-006"	3920	"warm"	3837	1	2012-04-16	"Riffle/run, 2012 AZ DEQ Benthos Taxa (pin6239.1).xls"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	3	15.99	FALSE	"P"
"BWBSR037.79"	34.6980169	-113.5987472	"Perennial"	"15030201-006"	1920	"warm"	3849	2	2013-05-16	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	1	FALSE	"P"
"BWTRT002.43"	34.94675	-113.6166667	"Perennial"	"15030201-014"	2550	"warm"	3851	1	2013-05-16	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	2	2	FALSE	"P"
"SPARA026.35"	32.8792189	-110.3940658	"Perennial"	"15050203-004B"	3225	"warm"	3863	1	2013-04-04	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	1	FALSE	"P"
"SPARA026.35"	32.8792189	-110.3940658	"Perennial"	"15050203-004B"	3225	"warm"	3863	2	2013-04-04	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	4	4	FALSE	"P"
"UGBLR030.24"	33.5406111	-109.2034167	"Perennial"	"15040004-026"	5220	"cold"	3928	2	2014-07-08	"JOW, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	7.11111111111111	FALSE	"P"
"UGGLR401.85"	33.09235	-110.03114	"Perennial"	"15040005-012"	2669	"warm"	3954	1	2015-05-18	"2015 AZDEQ Benthos Taxa (pin7251.01).xlsx"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	2	8	FALSE	"P"
"UGGLR452.43"	32.8938611	-109.4781944	"Perennial"	"15040005-022"	3200	"warm"	2034	1	1997-09-18	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	4	FALSE	"X"
"SPARA013.78"	32.91102	-110.5503894	"Perennial"	"15050203-004B"	2650	"warm"	2225	1	1997-05-06	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Lopescladius"	"Lopescladius"	2	12	FALSE	"X"
"SPARA013.78"	32.91102	-110.5503894	"Perennial"	"15050203-004B"	2650	"warm"	2253	1	1994-04-13	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	4	24	FALSE	"X"
"SPARA017.25"	32.9061936	-110.46635	"Perennial"	"15050203-004B"	2980	"warm"	2254	1	1994-04-12	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	22	132	FALSE	"X"
"SRCHE013.65"	33.8284236	-110.857095	"Perennial"	"15060103-015"	3190	"warm"	2261	1	1994-05-10	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	6	FALSE	"X"
"SRWFB005.34"	33.7941625	-109.4234019	"Perennial"	"15060101-048"	7800	"cold"	2276	1	1994-06-14	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	30	FALSE	"X"
"UGBLR011.55"	33.3267489	-109.1902439	"Perennial"	"15040004-025B"	4310	"warm"	2278	1	1994-05-24	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	3.75	FALSE	"X"
"UGBON006.41"	32.9565628	-109.5318014	"Perennial"	"15040005-030"	3180	"warm"	2280	1	1994-05-25	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	3	15	FALSE	"X"
"UGCMB004.23"	33.7388033	-109.0971569	"Perennial"	"15040004-028"	6670	"cold"	2281	1	1994-06-22	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	4	120	FALSE	"X"
"UGCOL003.48"	33.7715347	-109.1873933	"Perennial"	"15040004-040"	7850	"cold"	2282	1	1994-06-22	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	15	FALSE	"X"
"VRPIE000.29"	34.2243308	-111.4885189	"Perennial"	"15060203-049"	3360	"warm"	2292	1	1994-06-09	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	1	FALSE	"X"
"BWSMR029.44"	34.4002214	-113.1740139	"Perennial"	"15030203-010"	1830	"warm"	2317	1	1992-05-29	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	4	FALSE	"X"
"BWTRT011.97"	34.9871214	-113.5217297	"Perennial"	"15030201-014"	3230	"warm"	2318	1	1992-05-27	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	17	68	FALSE	"X"
"LCPAD001.30"	33.9179678	-109.1513286	"Perennial"	"15020001-305"	8485	"cold"	2343	1	1992-06-04	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	10	20	FALSE	"X"
"MGAFR087.06"	34.3140572	-112.0614064	"Perennial"	"15070102-023"	3445	"warm"	2348	1	1992-05-21	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	7	224	FALSE	"X"
"SPRUC008.21"	31.7854872	-109.2933369	"Perennial"	"15080301-288"	6220	"cold"	2355	1	1992-04-08	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	1	FALSE	"X"
"SPARA013.78"	32.91102	-110.5503894	"Perennial"	"15050203-004B"	2650	"warm"	2364	1	1992-04-10	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	49	98	FALSE	"X"
"SPARA017.25"	32.9061936	-110.46635	"Perennial"	"15050203-004B"	2980	"warm"	2365	1	1992-04-22	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	83.7	669.6	FALSE	"X"
"SPBAS001.64"	32.3515642	-110.2352486	"Perennial"	"15050203-899B"	4040	"warm"	2366	1	1992-04-07	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	4	FALSE	"X"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	2367	1	1992-04-17	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	6	24	FALSE	"X"
"SPSPR126.35"	31.6374217	-110.1755669	"Perennial"	"15050202-006"	3920	"warm"	2370	1	1992-04-10	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	7	28	FALSE	"X"
"SRCHE033.95"	34.0249597	-110.8974928	"Perennial"	"15060103-015"	4390	"warm"	2373	1	1992-06-16	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	4	FALSE	"X"
"SRSPI011.63"	34.0807361	-111.0763772	"Perennial"	"15060105-010"	4260	"warm"	2385	1	1992-06-15	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	9	72	FALSE	"X"
"UGSFR019.63"	33.1374239	-109.2791	"Perennial"	"15040004-003"	3595	"warm"	2401	1	1992-06-30	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	21	84	FALSE	"X"
"VRWCL036.37"	34.5531389	-111.4075278	"Perennial"	"15060203-026A"	5985	"cold"	2413	1	1992-05-05	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	8	FALSE	"X"
"LCLCR352.57"	34.0779042	-109.4268253	"Perennial"	"15020001-011"	7490	"cold"	2438	1	1993-06-14	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	23	184	FALSE	"X"
"LCLIL002.16"	33.9771342	-109.092995	"Perennial"	"15020001-350"	8620	"cold"	2439	1	1993-06-04	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	4	FALSE	"X"
"LCPAD001.30"	33.9179678	-109.1513286	"Perennial"	"15020001-305"	8485	"cold"	2442	1	1993-06-03	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	16	FALSE	"X"
"MGAFR087.06"	34.3140572	-112.0614064	"Perennial"	"15070102-023"	3445	"warm"	2447	1	1993-04-28	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	7	56	FALSE	"X"
"SPARA013.78"	32.91102	-110.5503894	"Perennial"	"15050203-004B"	2650	"warm"	2458	1	1993-04-13	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	11	11	FALSE	"X"
"SPARA017.25"	32.9061936	-110.46635	"Perennial"	"15050203-004B"	2980	"warm"	2459	1	1993-04-02	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	3	3	FALSE	"X"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	2461	1	1993-03-31	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	8	64	FALSE	"X"
"SRCHE033.95"	34.0249597	-110.8974928	"Perennial"	"15060103-015"	4390	"warm"	2466	1	1993-05-26	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	4	64	FALSE	"X"
"UGBLR011.55"	33.3267489	-109.1902439	"Perennial"	"15040004-025B"	4310	"warm"	2482	1	1993-05-18	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	1	FALSE	"X"
"UGCMB004.23"	33.7388033	-109.0971569	"Perennial"	"15040004-028"	6670	"cold"	2485	1	1993-06-03	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	2	32	FALSE	"X"
"SPGRA007.71"	32.6518831	-109.9251794	"Perennial"	"15050201-033A"	5600	"cold"	2507	1	1993-04-01	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	4	FALSE	"X"
"BWTRT011.97"	34.9871214	-113.5217297	"Perennial"	"15030201-014"	3230	"warm"	2513	1	1994-04-25	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Lopescladius"	"Lopescladius"	1	1	FALSE	"X"
