COMID	Reach Mod Status	Reach Mod Status Reasoning	Reach Flow Status	Reach Flow Status Reasoning
948070369	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17562548	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
22561246	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
22532954	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22532724	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
22561110	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20364671	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20341549	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17594797	LikelyMod	05YN_LULC_LikeDist	Perennial	01_Fcode
20365117	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22548315	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20325721	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
20329484	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22561296	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
17573697	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22563664	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22561266	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20351647	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17574239	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20329838	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22514388	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22514970	LikelyMod	07_LULC_Dist	Ephemeral	05Y3_Ephem
20364903	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20342573	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20350729	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
17562520	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20332818	Unk	05YN_LULC_LikeDist	Perennial	05N1_SSURGO
17574521	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17590982	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22602199	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22601255	LikelyMod	07_LULC_Dist	Perennial	01_Fcode
22547485	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20332990	Mod	05Y_LULC_Dist	Perennial	01_Fcode
20350885	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
17591300	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17574585	LikelyMod	07_LULC_Dist	Perennial	01_Fcode
17590994	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20348435	LikelyMod	07_LULC_Dist	Perennial	01_Fcode
17590274	Unk	05YN_LULC_LikeDist	Ephemeral	02Y_UplandVeg
17573733	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22514224	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17586962	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17563324	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17590150	LikelyNat	06_LULC_Nat	Perennial	05N1_SSURGO
17575743	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17594919	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20351101	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
20329924	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
17564020	LikelyMod	07_LULC_Dist	Ephemeral	05Y3_Ephem
20350959	Unk	05YN_LULC_LikeDist	Ephemeral	05N2_RipVeg
22563286	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22560782	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20365941	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20332608	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
17575747	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22560402	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
22548279	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20364827	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
20342591	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20342733	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22560956	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20325527	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22524837	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22563030	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17591328	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22555036	Unk	04YN_LULC_LikeNat	Ephemeral	05N2_RipVeg
20350937	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
20350961	Unk	05YN_LULC_LikeDist	Perennial	05N1_SSURGO
20334636	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20328624	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
22601239	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17590296	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20362837	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22560872	LikelyNat	06_LULC_Nat	Intermittent	05Y2_Int
20351017	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20364889	LikelyNat	06_LULC_Nat	Perennial	05Y1_Per
22556336	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17591338	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22532944	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
17586658	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22547435	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22561212	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20325143	Mod	05Y_LULC_Dist	Perennial	01_Fcode
22532896	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20333238	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17564890	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20334620	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22549395	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20350915	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22555658	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
20357200	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
22549409	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
17562540	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22555234	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
20329898	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20331970	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22554930	Unk	05YN_LULC_LikeDist	Ephemeral	05N2_RipVeg
22524843	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17574241	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20348683	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22555104	Unk	05YN_LULC_LikeDist	Ephemeral	05N2_RipVeg
20348913	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
20362503	Unk	05YN_LULC_LikeDist	Intermittent	05N2_RipVeg
17574817	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
20362589	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
22563262	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22549151	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20364789	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20351107	Unk	05YN_LULC_LikeDist	Ephemeral	02Y_UplandVeg
17574651	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
948070484	LikelyNat	06_LULC_Nat	Ephemeral	05N2_RipVeg
22514810	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
22525719	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17589816	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20341891	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20325557	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20364717	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
17586620	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
22554966	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
948070419	LikelyMod	03_Dam	Perennial	01_Fcode
20331926	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17562544	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
20333074	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20341659	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22535168	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20364673	Unk	04YN_LULC_LikeNat	Intermittent	02Y_UplandVeg
17574123	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
20324423	Unk	05YN_LULC_LikeDist	Perennial	01_Fcode
20334522	LikelyMod	07_LULC_Dist	Ephemeral	05Y3_Ephem
17589790	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22560540	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22563106	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22563144	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
22545255	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22549479	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
22555444	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
948070397	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
22549489	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
20355618	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22563672	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
20365173	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22532670	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22560382	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17586892	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
22602219	Mod	05Y_LULC_Dist	Perennial	05N1_SSURGO
20362665	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20328594	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20362849	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17574751	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574437	Unk	05YN_LULC_LikeDist	Intermittent	05Y2_Int
20364681	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20362831	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22563304	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591034	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20331260	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17564882	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20333030	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20333542	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
22561234	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17563864	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20333034	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20332988	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22560910	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20348941	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20357230	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17575727	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
948070258	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20348433	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20342669	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20328610	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
22515770	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20341751	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
17575005	Unk	04YN_LULC_LikeNat	Intermittent	02Y_UplandVeg
22545357	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20348363	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17562692	Mod	02_Ftype_Mod	Perennial	05Y1_Per
20364893	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22525621	Unk	04YN_LULC_LikeNat	Intermittent	05Y2_Int
17573687	Mod	05Y_LULC_Dist	Perennial	01_Fcode
20341503	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
17563570	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17563692	LikelyNat	06_LULC_Nat	Ephemeral	02Y_UplandVeg
17591152	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20328634	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
20331460	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17591352	NA	01_Ftype_NA	NA	00_Ftype_NA_2
948070292	LikelyMod	05YN_LULC_LikeDist	Perennial	01_Fcode
22559022	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
20325415	Unk	07_LULC_Dist	Perennial	05Y1_Per
22556412	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
948070372	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17564140	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22556294	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
17580105	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22556226	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
20364749	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20332926	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20341667	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20348781	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
17594973	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22514662	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17564908	LikelyNat	06_LULC_Nat	Ephemeral	02Y_UplandVeg
17564164	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22545227	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
20331186	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
22524715	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17590106	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22555244	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20325579	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
22563042	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22547071	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
20329994	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20330896	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22556194	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20350965	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20341489	Unk	05YN_LULC_LikeDist	Perennial	05N1_SSURGO
20365195	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20348577	LikelyMod	05YN_LULC_LikeDist	Perennial	05Y1_Per
20333320	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17572981	Unk	05YN_LULC_LikeDist	Intermittent	05Y2_Int
17574741	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
20348529	Unk	07_LULC_Dist	Perennial	05Y1_Per
22563044	LikelyNat	06_LULC_Nat	Perennial	01_Fcode
20333804	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17595303	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17564066	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
20331412	Mod	05Y_LULC_Dist	Perennial	03_Model2
17594823	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
17564192	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22591577	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22563040	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20333678	Mod	02_Ftype_Mod	Ephemeral	05Y3_Ephem
17589804	Unk	05YN_LULC_LikeDist	Ephemeral	02Y_UplandVeg
20331966	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17589800	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22591531	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
22534668	LikelyMod	03_Dam	Intermittent	02Y_UplandVeg
948070535	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20365167	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
20325531	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
20341715	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20332100	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22549119	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17595353	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
22545361	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
17575721	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22555550	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
22535068	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
20324425	Mod	05Y_LULC_Dist	Perennial	01_Fcode
22555328	Unk	05YN_LULC_LikeDist	Ephemeral	05N2_RipVeg
20332802	Mod	05Y_LULC_Dist	Perennial	05N1_SSURGO
22549437	Unk	07_LULC_Dist	Perennial	05Y1_Per
20341953	LikelyMod	07_LULC_Dist	Perennial	01_Fcode
22563430	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17595283	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22556230	LikelyMod	05YN_LULC_LikeDist	Ephemeral	05N2_RipVeg
22525637	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20362603	Unk	05YN_LULC_LikeDist	Intermittent	05N2_RipVeg
22535160	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22601493	Unk	04YN_LULC_LikeNat	Intermittent	02Y_UplandVeg
20351013	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
22561002	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20348841	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17591136	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17586664	Unk	05YN_LULC_LikeDist	Intermittent	02Y_UplandVeg
22563190	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22555818	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22532906	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17563964	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17596111	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
948070441	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22560642	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
20331526	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17596217	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17563820	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20350755	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17595273	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20331934	Mod	05Y_LULC_Dist	Perennial	03_Model2
17589832	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
22536102	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22548577	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17595391	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22602229	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20329490	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22555768	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17563710	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17586686	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17590980	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20329170	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22560360	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
22525643	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22515738	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22548293	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20341877	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17563708	LikelyNat	06_LULC_Nat	Ephemeral	02Y_UplandVeg
22515766	LikelyMod	03_Dam	Intermittent	02Y_UplandVeg
17590244	Unk	05YN_LULC_LikeDist	Ephemeral	02Y_UplandVeg
20333368	Unk	04YN_LULC_LikeNat	Intermittent	02Y_UplandVeg
20341975	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20334618	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20341635	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20343089	Mod	05Y_LULC_Dist	Perennial	05N1_SSURGO
22514628	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
17574683	Mod	05Y_LULC_Dist	Perennial	01_Fcode
22523185	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20331144	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20333552	LikelyMod	03_Dam	Intermittent	05Y2_Int
17563628	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
20364919	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22556420	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20325271	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
20331708	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17574265	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
22593447	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17586792	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
22523227	Unk	04YN_LULC_LikeNat	Intermittent	02Y_UplandVeg
17594977	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20343497	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20350785	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17586784	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20350953	Unk	05YN_LULC_LikeDist	Intermittent	05N2_RipVeg
20348387	LikelyMod	07_LULC_Dist	Ephemeral	05Y3_Ephem
22515878	Mod	02_Ftype_Mod	Intermittent	02Y_UplandVeg
20348737	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20348735	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20341647	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17572975	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22545237	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20348545	LikelyMod	05YN_LULC_LikeDist	Perennial	05Y1_Per
17564044	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
22555970	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
22558266	Mod	02_Ftype_Mod	Intermittent	02Y_UplandVeg
20334660	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20350773	Mod	05Y_LULC_Dist	Perennial	05N1_SSURGO
20350859	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20331094	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20332884	Mod	05Y_LULC_Dist	Perennial	05N1_SSURGO
20364859	LikelyMod	03_Dam	Intermittent	05Y2_Int
948070201	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
22563032	Mod	05Y_LULC_Dist	Perennial	01_Fcode
20333232	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20343405	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17562570	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20331092	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17575781	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22515808	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17591102	LikelyMod	07_LULC_Dist	Perennial	05N1_SSURGO
20341905	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
20357340	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
948070296	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17595415	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
22555726	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
948070178	LikelyMod	07_LULC_Dist	Perennial	03_Model2
20364687	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17591112	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17591140	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22563370	Mod	02_Ftype_Mod	Intermittent	02Y_UplandVeg
17586612	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20334604	NA	01_Ftype_NA	NA	00_Ftype_NA_2
24843724	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
22601109	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20362835	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22561126	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
22555984	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
20333682	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20329600	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20326501	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22514718	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331178	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17562596	LikelyMod	07_LULC_Dist	Perennial	01_Fcode
22533020	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
22555382	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
20329564	Unk	05YN_LULC_LikeDist	Perennial	01_Fcode
20331514	Mod	05Y_LULC_Dist	Perennial	01_Fcode
20325159	Mod	05Y_LULC_Dist	Perennial	01_Fcode
20333270	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20342515	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20365165	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22563438	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17596229	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22535230	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17580103	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20350767	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22514984	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
20334600	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20341597	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
22549403	LikelyMod	07_LULC_Dist	Ephemeral	05Y3_Ephem
17574177	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
22535500	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
20364705	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
22549439	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
17563338	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22601417	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
